Gene,Score
STAC3,-0.18585
CDK18,-0.29393
HSD3B7,-0.1837
ELAVL1,-0.12813
MRS2,-0.22707
RERE,-0.31732
KRTAP10-5,0.11267
SLC15A5,-0.24752
KRIT1,0.12537
BTRC,-0.24169
MYH8,-0.18163
HMHB1,0.14385
AIMP2,0.0841
CCL24,-0.0052071
COG7,-0.25127
VAV3,-0.25189
PPP2R1A,-0.21676
LGALS9B,-0.22016
C1QL4,-0.097605
AFAP1L2,0.0083629
PHF8,-0.060245
TGFBR2,-0.26896
HCFC2,-0.29534
HIST1H2BC,-0.232
SYNJ2BP,-0.18642
CABP7,-0.209
GPIHBP1,0.066428
TMF1,-0.16337
KCNK18,-0.22119
TSSK4,-0.07146
HDAC6,-0.10148
LRRC70,-0.12954
PTPRN,-0.18672
RTBDN,-0.21358
CFH,-0.1563
OR12D2,-0.11684
SPIB,-0.1932
METTL1,-0.25375
NSFL1C,-0.025144
APOL4,-0.12479
HOXB6,-0.17588
ASAH2B,-0.068604
MKI67,-0.14632
CEP89,-0.17905
RPL23A,0.7911
ADAT2,0.12325
SSBP1,0.32334
NANOG,-0.045793
RDM1,0.00097264
PAGE4,-0.091862
SLC37A1,-0.056009
ARHGAP8,-0.1819
RAD54L2,-0.11613
USP51,-0.11125
YES1,-0.12901
PTGER4,-0.066507
DEFB125,-0.17058
MSGN1,-0.18072
MAPK3,-0.33118
ARHGEF18,-0.1866
TMEM132A,-0.13241
ABHD16B,-0.19941
SCML1,-0.038873
GPR78,-0.20562
ADCY1,-0.1008
RLF,-0.093382
OR1N2,-0.19574
MOV10,-0.1376
KLRG1,-0.26143
CEP350,-0.17585
LCE2B,-0.12138
GFRA4,0.015783
RAB36,-0.13647
ANAPC16,-0.15207
PTRH2,-0.20475
TMEM139,-0.12916
TXNL4A,-0.25048
CPA2,-0.1568
WDR64,-0.046877
TBC1D17,-0.099085
RTKN2,-0.11402
SNAPC3,-0.22953
TERF2,-0.24335
COG1,-0.24592
PLEKHA4,0.085302
TTPA,-0.22233
ATG4C,-0.010781
LIPM,-0.23092
ZCCHC8,-0.063466
SEC16B,0.044217
TSPYL4,-0.17291
S100A9,-0.21523
C18orf65,-0.15548
SLFN5,-0.21915
JAG2,-0.19036
RASL10B,-0.0010368
GPR55,-0.0037572
TBPL2,0.11457
NR2F1,-0.17677
MYL7,-0.17559
VBP1,-0.078284
CYB5R4,-0.18747
PKM,-0.15233
CCDC60,-0.19565
NMRK1,-0.096921
GPD1L,-0.12044
TYW5,-0.22286
GOLIM4,-0.18138
NDUFB5,-0.21866
MED14,-0.26142
PIGV,-0.15794
KRTAP13-3,-0.20822
C16orf74,-0.27672
PPP1R1A,-0.26012
FAM98A,-0.22451
FSBP,-0.085008
PIM1,-0.18069
HDGFL1,-0.27412
NAP1L1,-0.2132
STRN,-0.28373
SDR42E1,-0.23008
AAGAB,-0.1454
CACNA1E,-0.1273
POM121L12,0.21004
GPR82,-0.29398
CCDC113,-0.21628
PRSS58,-0.16508
SPIN2A,-0.02849
CALY,0.12159
SYNE3,-0.16163
PCGF5,-0.18621
ITPRIPL1,-0.10705
SAMD4B,0.10458
DUSP21,-0.1596
MICU1,-0.23827
SPDYE1,-0.20437
VIL1,-0.22583
PSMB8,-0.20634
CCDC14,-0.05494
DRAM1,-0.082164
QARS,-0.13171
FOXI3,-0.12082
TMC5,0.019056
LMO4,-0.052283
TSHZ3,-0.12248
SLC19A2,-0.26168
ZNF667,-0.1269
MAP3K11,-0.14147
OR51L1,-0.17081
A1CF,-0.23472
ADCY2,-0.24142
TRMT5,-0.19976
PLEKHB1,-0.26995
LMO7,0.030785
ZC3HAV1L,-0.1482
CAPZA2,-0.026073
MANF,-0.1328
CYP8B1,-0.16214
CETP,-0.19192
EGR3,-0.23046
BTN3A3,-0.033256
COX7B,-0.29997
RBMXL2,-0.28211
EEFSEC,-0.037947
TPCN1,-0.26942
PFN2,-0.24877
SPDYE2,-0.19319
OR6S1,-0.21835
SLC25A36,0.056852
SBSN,-0.19046
CCL14,-0.15512
SLC38A8,-0.20004
CFAP43,-0.24502
TRH,-0.30113
RHOBTB1,0.0038046
ZNF24,-0.079186
LCAT,-0.11863
NAA35,-0.027154
CCDC179,-0.12367
GXYLT2,-0.1403
FGF5,0.107
NOXO1,-0.10478
NKRF,-0.19102
FAM133B,-0.20275
ROMO1,0.15049
MRPL20,-0.19691
XCL2,-0.1396
SEMA4A,-0.015664
C1orf229,-0.18077
CROCC,-0.26947
SLC12A8,-0.14968
TTI1,0.00072189
E2F6,-0.10901
MGAT4B,-0.19044
DCPS,-0.19996
HBA1,-0.10994
MICU2,-0.19749
GOLGA6C,-0.28329
FABP7,-0.26495
KRT28,-0.093199
TATDN2,-0.24081
OR5R1,-0.18452
GET4,-0.21252
TMEM151A,-0.12945
GIT1,-0.22914
GRM8,-0.20715
PLS3,-0.22535
RARB,-0.080601
FGF3,-0.1499
ZNF799,-0.22937
DEFA6,-0.16007
COBL,0.073415
ZAN,-0.056291
BOD1L2,-0.024455
PNMT,-0.22529
CYTIP,-0.051801
RNF167,-0.048201
DAB1,-0.18756
TTC9,-0.13155
PRKCSH,-0.095636
H2BFM,-0.21935
WAC,-0.23276
OAZ3,-0.17115
C16orf47,0.014872
NLRP10,-0.13249
LY86,-0.0023085
NDRG1,-0.097591
TBX4,-0.029397
KRT74,-0.17193
TRIP6,-0.049776
CD59,-0.1324
DAW1,-0.22375
STAB2,-0.089325
C4orf50,-0.22605
FAM20C,-0.045233
OR4C16,-0.21556
DCUN1D5,0.095427
ST20,0.11213
TUSC5,-0.31166
ZACN,-0.17165
CD300LG,-0.047744
CCDC88C,-0.19949
SCN1A,-0.14162
SYNPR,0.026513
CDK19,-0.19448
CATSPER1,-0.18712
ZNF610,-0.084458
SH2D3C,0.026992
SNAPC1,0.039073
MRPL43,-0.1787
DOCK10,-0.25455
HMGN2,-0.14656
SERPINB8,-0.040105
PDCD1LG2,-0.23304
BACH2,-0.011968
PDE1C,-0.1201
EAF1,-0.097559
SYT3,-0.14452
ADGRF1,-0.098079
GPAA1,0.044275
ZNF579,-0.10891
UNK,0.14934
ADIPOR2,0.080924
SRSF2,-0.24
MTMR4,-0.11582
CHORDC1,-0.0047188
C1orf105,-0.076148
PLA2G2E,0.17962
OAZ1,-0.2093
PINLYP,-0.19187
NEK3,-0.046688
MED6,-0.164
HIVEP2,0.15766
KRTAP25-1,-0.21596
TST,-0.08564
CD180,-0.20102
KIAA2022,-0.09851
FAM220A,-0.13238
TCEAL7,0.056191
DYTN,-0.14258
DLGAP2,-0.21704
POU6F1,-0.20612
RNPC3,-0.017785
BAHCC1,-0.29835
NOP58,0.22033
GPM6A,-0.1879
FOS,-0.06428
CSAG3,-0.23117
KRT37,-0.080771
CACNB1,0.13188
SLFN11,-0.088801
RGS1,-0.086708
PPP2CB,0.09389
MAP7D3,-0.10309
HIST1H4E,0.011942
MKRN3,-0.2168
SLC35G6,-0.20079
NPBWR1,-0.084224
TSPAN13,-0.035646
DDX50,-0.10605
IL1RAPL2,-0.023411
ADAM32,0.065666
ALDH1L1,-0.20552
LIFR,-0.35459
S100A4,-0.066266
ST6GALNAC1,0.15283
APPL1,0.02977
CALML6,-0.020354
HHLA2,-0.08986
LDHAL6A,0.16991
STX19,-0.29439
DNAJB14,-0.13066
OR8J1,-0.17012
CD244,-0.25497
C6orf10,0.0043576
TMEM251,-0.075784
MKNK2,-0.031075
CST3,0.13575
PIM3,-0.24612
TRIM59,-0.2049
KANK2,-0.095386
AHSA1,-0.16547
PLAGL1,-0.18375
SH3BP2,-0.11788
TSNARE1,-0.26675
ZFP41,-0.17688
CYP26B1,-0.073916
PIN1,0.10801
HLA-DQA2,-0.15777
GPR139,0.19364
PRSS56,-0.27269
PDGFB,-0.18992
MYPN,-0.11284
PARP16,-0.093887
FCAMR,-0.19602
C2orf91,-0.050012
PIK3R3,-0.18264
RDH10,-0.17384
DHRS7C,-0.14114
RPRD1A,0.0011411
ANXA2R,-0.06829
PLOD2,-0.083879
ZNF268,-0.19024
RNF222,0.038415
MTFMT,-0.32855
LOC403312,-0.17347
SAYSD1,-0.054222
ZMYM1,-0.25419
FOLR1,-0.22232
SLC2A3,-0.20912
SLMAP,-0.095463
OR51T1,-0.16261
TBC1D2B,-0.30311
KRTDAP,-0.0037992
CNPY4,-0.053892
ZFP3,-0.13208
SLC25A48,-0.18503
KIF19,-0.14727
CASR,-0.29174
OR13C8,-0.11738
MS4A6A,-0.18282
GLTPD2,-0.16072
DBI,0.01763
ASPHD2,-0.12054
ZNF286A,-0.058393
DMKN,-0.089161
USP16,-0.036804
KLF14,-0.04383
CITED1,-0.07475
PLCD3,-0.12048
KCNA1,-0.18647
AVPR2,-0.21831
SIGMAR1,-0.025118
ELN,-0.16506
CLLU1OS,-0.027313
DPF2,-0.045731
BNIP3L,-0.16867
C1orf137,-0.22429
MTMR11,-0.097582
CYP2A13,-0.19885
LRRN3,-0.026988
USP18,-0.16278
POLE4,0.079011
ASB18,-0.22171
PJA1,-0.19563
PLXDC2,0.0022121
ERLIN1,-0.11435
VN1R2,-0.20031
TTC19,-0.22505
C20orf78,0.1442
LRRK2,0.083504
NAALADL2,-0.23138
CACUL1,-0.20564
TRIM55,-0.036699
VAMP4,0.075828
CGB1,-0.12607
PPARA,-0.35418
PRAP1,0.028971
DBNDD2,-0.057187
KLK9,-0.19662
ZNF528,-0.19181
HRH3,-0.15477
RAD1,-0.076984
PI15,-0.028295
RNF19B,-0.079242
ANKRD13C,-0.1993
ESCO2,-0.11895
MT3,-0.022065
HNRNPA1,-0.20661
OPALIN,-0.10398
NT5M,0.038723
LRRTM2,-0.12754
HHLA1,-0.17892
EVI2A,-0.058831
ZNF546,-0.1891
TCEAL4,-0.10018
SULT1B1,-0.19371
SATL1,-0.082536
GBX1,-0.018874
SLC22A24,-0.11132
SLC34A1,-0.16751
CAPSL,-0.10737
C17orf74,-0.055088
SNX9,-0.22856
SAXO1,-0.30879
RIPK2,-0.16859
FAM169A,-0.057827
TCF3,-0.20794
DENND2C,-0.13655
P2RY4,-0.14224
BRPF3,-0.035772
MS4A3,0.0020317
NCF1,-0.052811
MGARP,-0.16756
SRSF12,-0.14296
HK3,-0.1471
OR10G9,0.077455
EFHD1,-0.20848
NSUN6,-0.020788
LIX1,-0.19217
MAP7,-0.23834
BCAS1,-0.0035607
BHLHE23,-0.1642
BBS4,-0.15228
SMARCA1,-0.17507
FLJ44635,-0.13645
EPHA10,-0.02067
HSD17B10,-0.19738
GNG7,0.0060328
RSPH3,-0.23884
OR2A4,-0.097733
CDO1,-0.15495
NFKBID,0.080955
CABP5,-0.028809
ARHGEF7,-0.1306
SLC36A1,-0.23322
IER5L,0.18654
GBA,-0.23715
KLF1,-0.15431
TRIM24,-0.14124
CLECL1,0.056808
OLFM1,-0.20868
IFT81,-0.14301
KMT2A,-0.21443
SPATA6,0.10719
GPR89B,-0.029071
ABCB1,-0.24805
SOCS7,0.046253
MAMLD1,-0.13644
SPRR1B,-0.048385
C22orf24,-0.049897
KDM5A,0.16439
RBM6,-0.088713
ELK1,-0.13432
TRPM2,0.030841
NKTR,-0.1749
APP,-0.11897
THNSL1,-0.11322
BCO2,-0.2215
MAP2K1,-0.034449
RNF185,-0.13523
CPS1,-0.20906
OR9K2,-0.15503
LMO3,-0.10749
TBC1D20,-0.07318
DMP1,-0.16108
C6orf201,0.0082822
FBXO7,-0.23015
AMOT,-0.057053
SNX27,-0.19282
CPB1,-0.13601
PARP15,-0.19194
SMYD2,-0.22396
GPR173,-0.0044135
LOXL3,-0.09827
KRT1,-0.15652
TMEM259,-0.071274
PPP2R5E,-0.22745
OR10G2,-0.11123
ZNF607,0.027452
RTN2,-0.11677
OFD1,-0.1997
BANK1,-0.1877
MYT1,-0.021907
GDAP1L1,-0.013544
S100A8,0.0054611
COLEC10,-0.27127
KMT2B,-0.11968
SELP,-0.29108
ZFP36,-0.017196
SLC26A6,-0.12185
ZBTB10,-0.31039
DCN,-0.17708
PRKRA,-0.097336
HBP1,0.015421
REG1B,-0.17565
SGCB,0.28047
DEFB136,-0.18831
RLN2,-0.030349
PIGU,-0.076359
GDPD4,-0.060999
CT45A3,-0.18336
TARBP1,-0.087827
ZNF436,-0.047704
FBXW9,-0.16217
NYX,-0.20754
PRAMEF7,-0.47289
ELSPBP1,-0.14056
MID1,-0.25289
MRFAP1,-0.059295
ANKH,0.072463
HOXD12,0.034563
GJA3,-0.18926
METTL18,-0.11573
LCP1,-0.22656
ZMYND10,-0.19766
C17orf112,-0.16913
ZDHHC9,-0.13978
JSRP1,-0.027094
TNK1,-0.063398
ZNF878,0.16256
SLC25A6,-0.24621
PTAR1,-0.17691
APOBEC2,-0.27397
SERPINH1,-0.0075347
GPSM2,-0.19631
LPCAT2,-0.095502
C15orf57,0.044398
ETV3L,-0.0086614
LAP3,-0.20354
PIK3R1,-0.062783
COX7A1,0.24905
CNTLN,-0.061879
RNF170,0.10659
CCDC58,-0.1506
OSBPL7,-0.11264
SLC44A4,-0.0014542
CCSER2,0.051897
FAM151B,0.060286
GZMA,-0.20673
SLC27A4,0.18879
TSPYL6,0.018346
ZNF595,-0.060564
NECAB2,-0.16551
YIPF7,-0.27606
RFPL4AL1,-0.12501
AARS2,-0.0032354
COL18A1,-0.070106
ZNF445,-0.18654
STAM,-0.016007
IL34,-0.080713
OR7G3,-0.091846
ZNF806,-0.13426
PEX12,-0.23633
LAMA2,-0.047443
CTTNBP2NL,0.023669
TMEM42,0.064759
ALG13,-0.030187
ABHD13,-0.028364
CHURC1,-0.087907
PSRC1,-0.093031
GRHPR,-0.048734
COPRS,-0.046489
ZNF732,0.19957
ZNF676,-0.039878
JADE2,-0.15723
SMIM20,-0.02105
BRD1,0.061549
SAT2,-0.10952
AKR1E2,-0.022308
ADAM11,0.22414
CACNA1S,-0.039061
KRT79,-0.040309
OR5M10,-0.079095
GAPT,-0.27586
ART3,0.037229
FAM72C,0.094331
ITIH6,0.009727
IFNE,-0.038053
ZC2HC1C,-0.028983
TECR,-0.20284
CDX1,-0.010972
ANO5,0.0026295
C14orf166,-0.17714
CDH23,-0.099684
F8A2,-0.21709
THEG,-0.057146
ABCA12,-0.2456
ATF3,-0.1303
LACC1,-0.17812
ALDH2,0.028634
DEFB106A,-0.19166
ENO2,-0.1566
LIMK2,-0.1139
KCNJ14,0.17494
NKAIN3,-0.082096
ARHGAP32,-0.20541
GUCA2A,-0.021995
SNIP1,-0.15751
RBCK1,-0.25497
IRGQ,-0.15898
CARD16,-0.066025
ZBTB21,-0.22532
CDH8,-0.1769
HIF1A,-0.16866
CST4,-0.16782
DNAJC5G,-0.1411
CARS2,0.14492
PTCHD4,0.033904
CRX,-0.20828
MCUB,-0.12979
SLC16A10,-0.19162
VASH2,-0.0096727
SDK2,0.060386
OR7D2,-0.20249
PPP2CA,0.036223
CEP72,-0.06374
MIB1,0.17319
AIPL1,-0.013824
GFI1B,-0.1664
SSTR5,-0.19224
TUBA4A,-0.044261
BBS10,-0.13383
CCPG1,-0.14658
IPO7,-0.046665
PLET1,-0.26192
OXCT1,-0.17405
DPH3P1,-0.16524
RC3H1,0.034594
MLLT10,-0.099668
PCDHB11,-0.05019
LPAR6,-0.019247
DXO,-0.15937
GPNMB,-0.09134
TMEM268,0.0085949
UBTD2,0.10083
BTBD10,-0.11053
POLR2J2,-0.21976
AMBP,-0.1462
SUPT6H,-0.35785
STRA8,-0.14638
CELF2,-0.1881
TCTEX1D1,-0.083242
LOC728485,0.06564
PTPRJ,-0.038396
TIGD6,-0.26441
MC5R,0.12218
PEA15,-0.13527
BCKDHB,0.1441
WDCP,-0.1865
ANP32E,-0.025281
CINP,-0.16342
CSN2,-0.09747
MCCC1,0.058691
RETREG3,-0.18574
RETREG2,-0.13573
LRRC74B,-0.10148
TRAPPC3,0.074061
FAM217B,-0.18276
CAMK2N1,0.086
SMAD9,-0.10273
CAMP,0.1142
MARCH6,-0.051369
DYNLL1,-0.072505
SLC19A1,0.0044986
C10orf67,-0.16642
ABHD17A,-0.088794
ZNF281,-0.17359
TYROBP,-0.19582
TTL,-0.017094
ZFHX2,-0.026712
DEFB104B,-0.33973
SELENOI,-0.21129
OR2D2,-0.068392
ATP6V0A1,-0.16402
C12orf56,-0.029101
EPB41L1,-0.11995
MMGT1,-0.17179
FHOD1,-0.1847
DNASE1L2,-0.20265
TADA3,0.0086263
TMEM217,-0.11444
SLC26A1,-0.15137
HNRNPA0,-0.032926
ZSCAN5B,-0.021383
WDR59,-0.15153
LRRC25,-0.12965
ISY1,-0.21369
TCTE1,-0.14374
CEND1,-0.10126
RIPOR3,-0.1447
SLC18A2,-0.020722
PDE1B,-0.25485
CHST15,0.072587
CATSPER3,-0.024022
CXorf57,-0.24767
EPS8,-0.061756
PCYOX1L,-0.16433
ALKBH3,-0.043749
COX4I2,-0.097285
CDK5RAP1,-0.02654
FILIP1,-0.15719
LXN,-0.0031189
ERMN,0.12122
FUOM,0.015142
STRIP2,-0.15898
JUNB,-0.15266
AKAP14,-0.21258
G0S2,-0.096602
PCDH9,0.11525
TMCO4,0.12936
INVS,-0.061696
CLEC14A,-0.13106
GNMT,0.021289
TNFRSF1A,-0.19628
TREML2,-0.14949
RHOD,-0.047714
ACTR3B,0.093219
FAM196B,-0.1068
ATP5B,-0.021008
COL25A1,-0.031789
OR2F1,-0.21177
GPR15,-0.17602
DNAH8,-0.16746
RASGEF1C,-0.090198
RBMXL3,-0.0093906
TRIM33,-0.12477
MCMDC2,-0.083816
KRT84,-0.017439
CFHR5,-0.11041
TSEN2,-0.095517
CMC1,0.11271
ANKFN1,-0.15721
MAP1A,0.010713
AGA,-0.023473
IRF1,-0.15719
GRAP,-0.13503
TVP23C,-0.087587
HBM,-0.21645
IFNW1,-0.017162
FTHL17,-0.048505
HTR3E,0.13277
PPP2R2D,-0.22534
SENP5,-0.14317
DKKL1,-0.041195
SPATA4,-0.051133
ZNF208,-0.15899
ZSCAN23,-0.19003
MPEG1,-0.032211
TNNT2,-0.15515
DUXA,-0.067888
ERICH3,-0.12906
USP4,-0.068738
OR4L1,-0.17802
FNBP1L,-0.18155
DRAM2,-0.15406
TMEM87B,-0.14991
EXPH5,0.019766
DPH3,-0.005707
PCLAF,-0.14074
TGFB3,0.032081
TIMM22,-0.037434
RPN1,-0.018131
NAA40,0.12083
PI4K2B,0.16878
KIF15,-0.10404
MAGEB6,-0.2497
DACH1,0.0015066
STX7,-0.066326
PITPNA,-0.17168
CES3,-0.1886
OR5B3,-0.028954
CLEC7A,-0.16276
CYP4Z1,-0.10156
TEAD1,0.10202
TMEM173,-0.15409
PREPL,0.03358
NUP188,-0.15507
CDHR2,-0.20357
ELMOD3,-0.082721
ERCC8,-0.16278
C9orf85,-0.029112
MTRNR2L4,-0.11885
DGKI,-0.11773
ADAM20,-0.080926
BRINP3,-0.18962
RSPO1,-0.18734
SLC17A3,-0.12322
OTUD7A,-0.19554
DHX29,-0.17117
RHOC,-0.15264
PDE8A,0.17892
TBC1D28,-0.030454
CYP26C1,-0.021294
BGN,-0.096521
RBM27,-0.21652
TNS3,-0.12553
TAS1R2,-0.081752
MPP3,-0.091568
CLN8,-0.075931
SEL1L,-0.055163
AWAT1,-0.17269
LUC7L,0.02102
RUNX1T1,-0.084438
SLC6A8,-0.1746
MYOM2,0.048418
EPHA8,0.0027386
PTK2,-0.09846
SBK3,-0.28427
VPS37C,-0.13273
KSR2,-0.14888
SPAG11B,-0.015991
FCGBP,-0.17322
KLRC1,-0.16521
RBM20,-0.018056
NR2F6,0.11949
LIMS1,0.010901
ARSF,-0.23222
GOLGA2,-0.11265
GCM1,-0.0060783
SCGB1C1,-0.14901
KIAA0753,-0.18446
CLEC19A,-0.11868
KIAA0100,-0.118
NR1H4,0.089194
FCER2,-0.07774
RHBDL1,-0.030375
CTAGE15,-0.36757
HINT1,-0.21327
SLC30A2,0.069193
CRB1,0.0025433
HIST2H2AA3,-0.082478
ASS1,-0.17239
SAMD13,-0.14906
PLA2G4A,0.050574
LGR6,-0.082389
DNMT3B,0.034309
FOXD4L6,0.040517
RNGTT,0.027304
KCNJ1,0.035485
WSB1,0.042999
CTRB2,-0.2238
TECTA,-0.13628
MTM1,0.0075249
TMPRSS2,-0.076907
CORO6,-0.15604
OCRL,0.16045
DEFB105A,-0.14376
IDH1,-0.10034
RBBP6,-0.014966
ABI3BP,-0.093132
FAM207A,-0.063048
KATNB1,0.0927
SLC22A4,-0.15622
IL17A,-0.2022
C4orf3,-0.10865
C8orf22,-0.055304
GABRB1,-0.17167
ZBED1,-0.13894
CLUL1,-0.19228
LOC100128988,-0.013452
SLA,0.027294
SRCAP,-0.11666
SH3GL2,-0.24685
KCNJ16,0.12844
ITGA2,-0.13334
VIP,-0.1036
RAPGEF4,0.083954
CD52,-0.099792
ZNF212,-0.075633
TEKT5,-0.013665
TMEM156,-0.14565
C4orf33,-0.24117
CPXM1,-0.08977
VAX2,-0.14308
ENGASE,-0.23943
C6orf223,-0.05782
FAM210A,-0.25056
ZNF461,0.044872
CPN1,-0.037795
PPP3CA,-0.0047614
LMAN2L,-0.094121
SLC9A2,0.070714
SLAMF8,-0.19809
CMTM6,-0.13994
EID2B,0.092407
CHIA,-0.057947
KMO,-0.016131
RNF219,0.036709
GPRC5D,-0.12471
CEP85L,-0.061072
OR10H3,-0.18276
NDUFB3,0.17058
PRKACG,-0.24613
MAGEB10,-0.20583
HNRNPD,-0.24775
ROCK1,0.10529
KRTAP29-1,0.074571
NLRP13,-0.080423
SPDYE6,0.25263
MS4A7,-0.010499
YME1L1,-0.10025
CD34,0.039421
SLC24A5,0.062797
LLPH,0.016922
PRUNE2,-0.018634
WNK1,-0.11798
ZBED9,0.053269
RNF5,-0.11414
RPL10L,-0.16434
ZDHHC21,-0.067582
RASEF,0.023631
TRIOBP,-0.2064
CLDN19,-0.20498
SPRY4,-0.196
SLC4A11,-0.048918
TMEM144,-0.23855
PDZD9,-0.19536
PSMG2,-0.048208
BCOR,-0.045284
CYP4F8,-0.14296
ACSM1,-0.024572
VEGFC,-0.17729
DNAJC14,-0.1383
RRP7A,0.38129
ATF2,-0.082943
SDHA,-0.017286
OR6F1,-0.22635
ZNF112,-0.118
RERGL,-0.13304
SMIM18,-0.13785
AFAP1L1,0.19514
FAM86C1,-0.01706
KCTD17,-0.092811
ACSM3,-0.17088
TRAPPC8,0.039654
ZNF248,-0.2133
FOSL2,-0.076469
DEFB108B,-0.19542
ADRA2B,-0.019915
DNAJC28,0.18132
MARVELD1,-0.10652
POTEF,-0.084139
BANF2,-0.18523
CDH5,-0.18139
HRNR,-0.1446
NELFA,0.0045424
SKIV2L,-0.16773
TLR3,-0.11686
SLAMF7,-0.097069
F10,-0.14299
DCT,0.28503
DARS2,-0.20183
FAM209A,0.1162
MSH6,-0.072536
CASP1,-0.020073
NR3C1,-0.11569
ZNF764,-0.2506
EPHA5,-0.22323
NEK4,-0.11655
TLCD2,-0.10724
CCDC59,0.0033805
STARD4,0.053657
GOLGA8B,-0.016905
GPC6,-0.043969
UBN1,-0.043538
INPP5D,-0.022466
HMGN4,-0.088664
DOK7,-0.11793
ARHGAP17,0.10559
HBEGF,0.14176
LRRN4,-0.12911
C4orf51,-0.041195
RBM17,0.0039998
ZNF214,0.0098683
ADGRE5,-0.0792
TRAT1,-0.22494
ALKBH1,-0.1412
OR2T27,-0.096019
HIST1H2BL,0.012675
RCAN1,-0.15156
OR10G4,-0.23147
CP,-0.28615
SLC1A7,-0.05757
UPF3B,-0.23638
RGSL1,-0.13618
ZBTB6,-0.054151
FAM84B,0.1649
ZNF334,-0.049592
NR1I2,-0.084577
LOC100506514,-0.095896
FZD9,0.17247
ZBED6,-0.1333
GOLGA6B,-0.19612
ATP6V1E1,-0.012044
KRTAP19-4,-0.17141
CLDN14,0.019381
MBD1,-0.043842
DECR2,0.040048
EXOSC1,-0.0032924
HLA-C,-0.10544
APOH,-0.09991
HAL,-0.12896
HIST1H2BK,-0.15383
NKAIN2,-0.17404
FCRL1,-0.18551
ARVCF,0.031841
NUAK1,0.20332
EPB41L4B,-0.075741
NPM2,0.18783
ORM1,-0.038827
PLPBP,-0.20081
THYN1,-0.1396
GABRR1,0.058397
THOP1,-0.14205
LOC100506388,0.0034245
SCAP,0.1235
SAA2,-0.18548
SLC16A6,-0.13121
GMPS,0.13571
TCEA3,-0.0855
C15orf38-AP3S2,-0.062113
ELMOD1,-0.034299
ZDHHC15,-0.014961
NPL,-0.14953
EREG,0.069882
PGBD1,-0.10972
SLC39A11,-0.026687
RHOXF2,-0.17818
ABCA1,-0.07925
KIAA0825,-0.1521
EPOP,-0.2325
IFI44L,0.0044914
GCSH,-0.14464
NWD1,0.13264
ZG16,-0.19057
ALPK1,-0.026983
NIPAL2,0.059639
SBNO1,-0.028977
TMEM30B,-0.060757
GRID1,-0.20173
ECSCR,-0.13002
INSRR,-0.2722
BPNT1,-0.17568
OR2W3,-0.17391
CYBA,0.013044
NRP1,-0.13643
RASSF6,-0.19333
CPA6,-0.079496
MAGEB1,-0.11079
TMEM184A,0.067313
CXorf66,0.003894
KLHL8,-0.069156
RNF10,-0.068276
SLC2A8,-0.18816
DEC1,-0.18662
MNDA,-0.099895
ARMC12,-0.11706
ITPKB,0.1276
SUOX,-0.13791
SLC26A5,-0.19195
SULT1C2,-0.034285
TAMM41,0.018492
LDHC,-0.15088
RNF44,-0.019413
PCYT1A,-0.31065
SYT2,0.14355
SAMD7,0.020812
CRTAC1,-0.064859
LCE6A,-0.036421
ITGA9,-0.073326
CENPX,0.061702
MYL12A,-0.1911
FLII,-0.15887
RNF8,0.067535
GUCA1A,-0.024262
WFDC8,-0.066989
MYO7B,-0.048704
KNTC1,-0.10167
CYP1A2,-0.19972
WBP4,-0.016825
ZNF490,-0.15993
FAM155A,-0.058711
RNF125,-0.11349
MAP2K3,-0.053746
CA8,-0.032322
MFAP4,-0.09681
USP36,-0.034363
PEX16,-0.18537
TTC9B,-0.023845
ATAD1,-0.050652
ABI2,-0.2282
TTLL4,-0.18865
FANCC,-0.20983
THPO,-0.16302
KRT76,0.13533
HIST1H2AA,0.041918
RNASE13,-0.18386
PRKCI,0.0056293
KLHL1,-0.17093
COPZ2,0.025045
GBP5,-0.21621
NXPH3,-0.076547
TIAL1,-0.10631
RANBP3,-0.12722
ANXA4,-0.22876
SEMA3E,-0.12934
THBS1,-0.16834
ZNF71,-0.22042
DNAH2,-0.22074
FZD2,-0.15472
APIP,-0.11873
KCTD3,-0.12288
LILRB4,-0.05105
KHDC1L,-0.10917
AKAP5,-0.091359
IGSF1,-0.23952
LAMA1,-0.13943
TMCC1,-0.22045
CHD8,-0.0096978
FAM218A,-0.12221
CHDH,-0.061039
LILRB5,-0.18204
F7,-0.16139
SPINK6,-0.19203
TRIM16,-0.1518
MT1F,-0.034143
PRR33,-0.11863
CHD2,-0.042776
IP6K1,0.065169
GML,0.0059061
ROM1,-0.19968
SCN11A,-0.22155
ODAM,-0.036639
AVPI1,0.15988
TANC2,-0.0051848
PTCHD3,-0.072974
RRH,-0.13546
EFCAB12,-0.19357
C6orf118,-0.21638
ZNF780B,-0.15447
CNPPD1,-0.12037
PDIA3,0.096204
RWDD1,-0.13558
LALBA,-0.20988
LMX1A,-0.014293
TEKT2,0.056908
PIAS2,-0.082833
ZNF568,-0.20196
SLITRK5,-0.10061
ADGRF5,-0.14974
KCNE3,-0.2454
CYSLTR1,-0.20721
PHC1,-0.13944
KLK1,-0.13823
UTP23,-0.19932
MSC,-0.11785
GPR141,0.016829
PLEKHJ1,-0.004421
RABIF,-0.0055483
NAA25,-0.099091
MKL1,-0.15916
DUS4L,-0.036136
RBMXL1,-0.058029
ZNF76,-0.11281
PYGM,-0.17975
