Gene,Score
ATG101,0.3523465
ATG12,-0.17527
ATG13,0.02645
ATG14,0.227
ATG16L1,0.22699
ATG16L2,0.10337265
ATG2A,-0.1614635
ATG2B,-0.323335
ATG3,-0.267415
ATG4A,0.170025
ATG4B,-0.104488
ATG4C,-0.21435
ATG4D,-0.253655
ATG5,-0.0706085
ATG7,0.341945
ATG9A,0.50402
ATG9B,0.2067
ATIC,-0.236735
ATL1,-0.1012375
ATL2,0.315465
ATL3,-0.044171
ATM,-0.043015
ATMIN,0.1215055
ATN1,0.035552
ATOH1,0.013758
ATOH7,-0.02547995
ATOH8,0.0491755
ATOSA,-0.027088
ATOSB,-0.138705
ATOX1,0.1109495
ATP10A,-0.028475
ATP10B,-0.21338
ATP10D,0.02547
ATP11A,-0.0328
ATP11AUN,-0.21638
ATP11B,-0.00997
ATP11C,-0.15396
ATP12A,0.095656
ATP13A1,0.172745
ATP13A2,0.299921
ATP13A3,0.1410605
ATP13A4,0.147915
ATP13A5,-0.057489
ATP1A1,0.786395
ATP1A2,0.01958
ATP1A3,0.2629065
ATP1A4,0.23456
ATP1B1,0.25671
ATP1B2,0.15931
ATP1B3,0.304775
ATP1B4,0.054222
ATP2A1,-0.1703635
ATP2A2,-0.080742
ATP2A3,0.0286005
ATP2B1,-0.171345
ATP2B3,0.078591
ATP2B4,0.0771835
ATP2C1,-0.25069
ATP2C2,0.34115
ATP4A,0.13117
ATP4B,0.025198
ATP5F1A,-0.0154825
ATP5F1B,-0.411775
ATP5F1C,0.0579535
ATP5F1D,-0.208514
ATP5F1E,-0.06779
ATP5IF1,-0.38149
ATP5MC1,0.0218035
ATP5MC2,0.2236725
ATP5MC3,-0.0085955
ATP5ME,-0.242465
ATP5MF,0.0302185
ATP5MG,0.00354585
ATP5MGL,0.157865
ATP5MJ,-0.14942
ATP5MK,-0.380623
ATP5PB,-0.311785
ATP5PD,0.074446
ATP5PF,0.10359
ATP5PO,0.3544305
ATP6AP1,-0.0674835
ATP6AP1L,-0.039956
ATP6AP2,-0.1098595
ATP6V0A1,0.213515
ATP6V0A2,0.0034385
ATP6V0A4,-0.147006
ATP6V0B,-0.31689
ATP6V0C,-0.23218
ATP6V0D1,0.071198
ATP6V0D2,-0.116103
ATP6V0E1,0.434745
ATP6V0E2,-0.020615
ATP6V1A,-0.0877955
ATP6V1B1,-0.1868935
ATP6V1B2,0.004705
ATP6V1C1,-1.214725
ATP6V1C2,-0.009815
ATP6V1D,-0.1123095
ATP6V1E1,-0.2276125
ATP6V1E2,-0.28154
ATP6V1F,-0.128305
ATP6V1G1,-0.31006
ATP6V1G2,-0.0476705
ATP6V1G3,-0.208945
ATP6V1H,0.056418
ATP7A,-0.424405
ATP7B,0.189455
ATP8A1,-0.244146
ATP8A2,0.278225
ATP8B1,-0.174764
ATP8B2,0.0525195
ATP8B3,-0.03375
ATP8B4,0.001805
ATP9A,0.1694995
ATP9B,-0.177565
ATPAF1,-0.18637
ATPAF2,-0.1013975
ATPSCKMT,-0.4241
ATRAID,-0.098761
ATRIP,-0.00844
ATRN,0.16518
ATRNL1,-0.006637
ATRX,-0.01637
ATXN1,-0.11066
ATXN10,-0.236305
ATXN1L,0.1399475
ATXN2,0.212795
ATXN2L,-0.266445
ATXN3,0.1779055
ATXN3L,0.35618
ATXN7,0.091999
ATXN7L1,0.0741545
ATXN7L2,0.273015
ATXN7L3,-0.231095
ATXN7L3B,-0.21535
AUH,0.0876915
AUNIP,0.41971
AUP1,-0.200335
AURKA,-0.13572
AURKAIP1,-0.07069025
AURKB,-0.1605175
AURKC,0.142865
AUTS2,-0.229038
AVEN,0.268715
AVIL,0.176256
AVL9,0.096499
AVPI1,0.1059995
AVPR1A,-0.0787515
AVPR1B,0.187534
AVPR2,-0.2347
AWAT1,0.234845
AWAT2,-0.070929
AXDND1,-0.08148
AXIN1,-0.1904475
AXIN2,0.38602304
AXL,-0.033115
AZGP1,0.0771265
AZI2,0.000715
AZIN1,-0.133788
AZIN2,-0.0412655
AZU1,0.0430393
B2M,-0.1005407
B3GALNT1,-0.00816
B3GALNT2,-0.069145
B3GALT1,0.205
B3GALT2,-0.007087
B3GALT4,0.1859755
B3GALT5,0.0157545
B3GALT6,0.00319
B3GAT1,0.383975
B3GAT2,-0.04252
B3GAT3,-0.22713
B3GLCT,-0.01477
B3GNT2,0.098406
B3GNT3,-0.2119385
B3GNT4,0.14348
B3GNT5,0.291494
B3GNT7,0.121817
B3GNT9,-0.28963
B3GNTL1,0.16856974
B4GALNT1,-0.026835
B4GALNT2,0.044175
B4GALNT3,-0.282995
B4GALNT4,-0.244415
B4GALT1,0.206274
B4GALT2,-0.0863375
B4GALT3,0.2114445
B4GALT4,-0.1649805
B4GALT5,-0.348185
B4GALT6,-0.191205
B4GALT7,0.53248
B4GAT1,0.22030875
B9D1,-0.1686955
B9D2,-0.0058175
BAALC,0.060735
BAAT,-0.261002
BABAM1,0.479905
BABAM2,0.2559645
BACE1,-0.0402905
BACE2,-0.028473
BACH2,0.343835
BAD,0.021985
BAG1,-0.2472415
BAG2,0.162623
BAG3,-0.061654
BAG4,-0.14725
BAG5,0.2010309
BAG6,-0.031875
BAGE,-0.282875
BAGE2,0.02835
BAHCC1,0.16405
BAHD1,0.1056075
BAIAP2,-0.058205
BAIAP2L1,-0.2175
BAIAP2L2,-0.026295
BAIAP3,-0.24615
BAK1,-0.10721
BAMBI,-0.03221
BANF1,-0.1038555
BANF2,-0.0954985
BANK1,-0.026975
BANP,0.25948
BARD1,-0.0734005
BARHL1,0.133776
BARHL2,0.09594
BARX1,-0.0640975
BARX2,-0.237833
BASP1,0.102159
BATF,0.0682025
BATF2,0.01197
BATF3,0.468295
BAX,-0.078246
BAZ1A,0.1262065
BAZ1B,0.077839
BAZ2A,0.17262
BAZ2B,-0.193676
BBC3,-0.217975
BBIP1,-0.032945
BBLN,0.037674
BBOX1,0.040199
BBS1,-0.090585
BBS10,0.404673
BBS12,-0.09705
BBS2,-0.1038625
BBS4,-0.0878085
BBS5,0.02916
BBS7,-0.295105
BBS9,0.030895
BBX,0.198265
BCAN,0.000303
BCAP29,-0.1557
BCAP31,-0.058611
BCAR1,0.05044
BCAR3,0.2554425
BCAS1,0.09743
BCAS2,0.520685
BCAS3,0.073575
BCAS4,-0.0947055
BCAT1,0.40872
BCAT2,-0.23221625
BCCIP,0.260565
BCDIN3D,-0.1899205
BCHE,0.0369315
BCKDHA,0.0544845
BCKDHB,-0.1124845
BCKDK,-0.13918
BCL10,-0.86902
BCL11A,-0.156457
BCL11B,-0.04892
BCL2,0.01641
BCL2A1,0.12546486
BCL2L1,-0.460815
BCL2L10,0.211205
BCL2L11,0.114639
BCL2L12,0.312059
BCL2L13,-0.013095
BCL2L14,0.09531
BCL2L15,-0.1561216
BCL2L2,-0.063636
BCL3,0.1137075
BCL6,-0.0582935
BCL6B,0.3251
BCL7A,0.34623
BCL7B,-0.133665
BCL7C,-0.060925
BCL9,0.206075
BCL9L,-0.13729
BCLAF1,0.072122
BCLAF3,0.034439
BCO1,-0.223895
BCO2,-0.1090225
BCOR,-0.114765
BCORL1,-0.404505
BCR,-0.0553945
BCS1L,0.194305
BDH1,0.0533155
BDH2,-0.0699745
BDKRB1,0.003695
BDKRB2,0.152168
BDNF,-0.048977
BEAN1,0.046185
BECN1,0.4744
BECN2,-0.100285
BEGAIN,0.088889
BEND2,0.126545
BEND3,-0.360195
BEND4,-0.047035
BEND5,0.19983
BEND6,0.0138715
BEND7,-0.15348
BEST1,-0.3661
BEST2,0.0611632
BEST3,-0.020155
BEST4,-0.1721755
BET1,0.06088085
BET1L,0.053589
BEX1,-0.336525
BEX2,0.043166
BEX4,0.167396
BEX5,0.24607
BFAR,0.0785335
BFSP1,0.337915
BFSP2,-0.009733
BGLAP,-0.1325705
BGN,-0.0682445
BHLHA15,-0.149845
BHLHA9,-0.10699
BHLHE22,0.30226
BHLHE23,0.133365
BHLHE40,0.19730826
BHLHE41,0.15965
BHMT,-0.000766
BHMT2,0.060944
BICC1,-0.0631
BICD1,-0.55634
BICD2,-0.28177
BICDL1,0.071049
BICDL2,-0.0606505
BICRA,-0.159032
BICRAL,-0.00194
BID,0.34589
BIK,-0.126795
BIN1,-0.2171735
BIN2,-0.130008
BIN3,-0.0954695
BIRC2,0.00326
BIRC3,0.1938855
BIRC5,-0.082685
BIRC6,0.24785
BIRC7,-0.005555
BIRC8,0.05797
BIVM,0.191792
BIVM-ERCC5,0.2446405
BLCAP,0.34776
BLID,-0.0365075
BLK,-0.190335
BLM,-0.1317715
BLMH,-0.26467
BLNK,-0.134545
BLOC1S1,-0.08026
BLOC1S2,-0.0805525
BLOC1S3,0.2836802
BLOC1S4,0.1055775
BLOC1S5,-0.10291425
BLOC1S6,-0.04995355
BLTP1,-0.54066
BLTP2,-0.309725
BLTP3A,0.16306
BLTP3B,-0.201395
BLVRA,0.07661
BLVRB,0.2921105
BLZF1,0.1965145
BMAL1,-0.196371
BMAL2,0.0024
BMERB1,0.49721
BMF,0.1064895
BMI1,0.02148855
BMP1,-0.0590435
BMP10,0.1375405
BMP15,-0.09645354
BMP2,0.332015
BMP2K,0.21064
BMP3,0.0737725
BMP4,-0.162145
BMP5,-0.2884445
BMP6,-0.249145
BMP7,-0.0233265
BMP8A,-0.033615
BMP8B,-0.05491
BMPER,-0.041085
BMPR1A,-0.030065
BMPR1B,-0.0448845
BMPR2,-0.069255
BMS1,0.24598
BMT2,0.50212
BMX,-0.1907875
BNC2,-0.117239
BNIP1,-0.1187835
BNIP2,0.019463
BNIP3,0.112435
BNIP3L,0.0821
BNIP5,0.260425
BNIPL,0.03104265
BOC,0.123605
BOD1,0.21436
BOD1L1,0.0154615
BOD1L2,-0.010365
BOK,-0.1602145
BOLA1,-0.0083185
BOLA2,-0.065462
BOLA2B,0.03519635
BOLA3,-0.088855
BOLL,-0.069795
BOP1,0.248385
BORA,0.224245
BORCS8,0.281645
BORCS8-MEF2B,0.186573
BPGM,0.07805
BPHL,0.034674
BPI,0.005705
BPIFA1,-0.15715
BPIFA2,-0.212483
BPIFA3,-0.085415
BPIFB1,-0.044767
BPIFB2,-0.1373395
BPIFB3,-0.07309
BPIFB4,0.0804055
BPIFB6,-0.333485
BPIFC,0.00691785
BPNT1,-0.2340415
BPNT2,-0.1839585
BPTF,0.19873606
BPY2,-0.0643125
BRAF,-0.055025
BRAT1,-0.1749
BRCA1,0.1290355
BRCA2,0.0681445
BRD1,-0.122751
BRD2,-0.086866
BRD3,-0.1313715
BRD4,0.48916
BRD7,-0.238805
BRD8,0.197577
BRD9,1.02073
BRDT,-0.040581
BRI3BP,0.03886084
BRICD5,0.079571
BRINP1,0.261035
BRINP2,-0.012395
BRINP3,-0.070625
BRIP1,0.06074125
BRIX1,0.30402
BRK1,0.2185475
BRME1,-0.219075
BRMS1L,0.4625725
BROX,0.000235
BRPF1,-0.463735
BRPF3,0.170962
BRS3,-0.168201
BRSK1,-0.01532
BRSK2,-0.1549725
BRWD1,-0.270294
BRWD3,-0.214155
BSCL2,-0.1148165
BSDC1,-0.19944
BSG,-0.09392
BSN,-0.2052685
BSND,0.1050935
BSPH1,0.193995
BSPRY,-0.18238945
BST1,-0.37623
BST2,-0.20975
BSX,0.102685
BTAF1,-0.1623465
BTBD1,-0.01055
BTBD10,0.102893
BTBD16,-0.1036305
BTBD17,-0.27212
BTBD18,0.32736
BTBD19,-0.030145
BTBD2,0.0636385
BTBD3,-0.12146
BTBD6,-0.23866
BTBD7,-0.033374
BTBD8,0.09754175
BTBD9,0.067046
BTC,0.081195
BTD,-0.02158
BTF3L4,-0.13993
BTG1,-0.3156
BTG2,-0.208087
BTG3,-0.0166685
BTG4,-0.124135
BTK,0.1153095
BTLA,0.146855
BTN1A1,-0.0289365
BTN2A1,-0.203585
BTN2A2,-0.166405
BTN3A1,0.1771125
BTN3A2,0.1734735
BTN3A3,0.07719492
BTNL10,0.1615725
BTNL2,-0.0129305
BTNL3,-0.10996
BTNL8,-0.27245
BTNL9,0.106721
BTRC,0.1557085
BUB1,-0.1698595
BUB1B,-0.24122
BUB3,0.408265
BUD13,0.006515
BUD23,0.1173655
BUD31,-0.0926225
BVES,0.050853
BYSL,-0.0059
BZW1,0.16962
BZW2,0.01799
C10orf105,0.0761485
C10orf111,-0.055468027
C10orf120,0.032813
C10orf126,0.1097275
C10orf142,-0.0317835
C10orf25,-0.243475
C10orf53,-0.19432
C10orf55,0.13986
C10orf62,-0.257255
C10orf67,-0.06289
C10orf71,-0.0771025
C10orf88,-0.079665
C10orf90,-0.18901
C10orf91,-0.193765
C10orf95,-0.175395
C11orf16,0.166475
C11orf21,-0.14402595
C11orf24,-0.1511915
C11orf40,0.091304
C11orf42,-0.23783
C11orf44,0.05737
C11orf45,-0.03229
C11orf52,-0.1289695
C11orf54,-0.361208
C11orf58,0.063572
C11orf65,0.0628545
C11orf68,0.1649
C11orf71,0.1456325
C11orf86,0.031645
C11orf87,0.14800695
C11orf91,-0.1194854
C11orf96,-0.1660905
C11orf97,-0.172951
C11orf98,-0.107215
C12orf4,0.0552265
C12orf40,-0.27705
C12orf42,0.129948
C12orf43,0.1026125
C12orf50,0.44922
C12orf54,0.0718755
C12orf56,0.0876165
C12orf57,-0.109909
C12orf60,-0.273689
C12orf71,-0.0195565
C12orf75,0.061859
C12orf76,0.020912
C12orf77,-0.016322
C12orf80,-0.43587
C14orf119,0.1113615
C14orf132,0.1126016
C14orf177,-0.28296
C14orf178,0.0795015
C14orf180,-0.2270155
C14orf28,0.29128
C14orf39,-0.084607
C14orf93,0.2215545
C15orf32,-0.0679905
C15orf38-AP3S2,0.02513
C15orf39,-0.10761
C15orf40,0.18672
C15orf48,-0.0664585
C15orf53,-0.028449
C15orf54,-0.227315
C15orf56,0.081479
C15orf61,-0.057228
C15orf62,-0.072955
C16orf46,-0.064152
C16orf54,0.108705
C16orf74,0.123353
C16orf78,-0.1313185
C16orf82,0.158315
C16orf86,-0.0249945
C16orf87,-0.174975
C16orf89,0.058157
C16orf90,0.180174
C16orf92,-0.0595
C16orf95,0.120974
C16orf96,-0.0229124
C16orf97,-0.0867843
C17orf100,0.276575
C17orf102,-0.1542225
C17orf107,-0.2860565
C17orf112,0.321305
C17orf49,0.01962
C17orf50,0.1089245
C17orf51,-0.017693
C17orf58,-0.121903
C17orf67,0.2129155
C17orf75,0.027355
C17orf77,0.087029
C17orf78,0.012166
C17orf80,0.007521
C17orf82,0.36273
C17orf99,-0.109933
C18orf21,0.317015
C18orf32,0.2046545
C18orf54,0.2591265
C18orf63,0.139695
C18orf65,-0.1066455
C19orf12,0.088055
C19orf18,0.309095
C19orf25,-0.075376
C19orf33,-0.13807
C19orf38,0.07121
C19orf44,0.140785
C19orf47,0.07326
C19orf48,0.0466585
C19orf53,0.03757
C19orf67,-0.175725
C19orf73,0.102221
C19orf81,-0.05851895
C19orf84,0.0425435
C1D,-0.0453615
C1GALT1,0.0293025
C1GALT1C1,0.1327365
C1GALT1C1L,0.230075
C1QA,-0.0643135
C1QB,0.12332
C1QBP,0.1143455
C1QC,-0.0449095
C1QL1,-0.035203
C1QL2,-0.27779
C1QL3,0.410055
C1QL4,-0.0713978
C1QTNF1,-0.089644
C1QTNF12,-0.120624
C1QTNF2,0.0154
C1QTNF3,0.186569
C1QTNF4,-0.01772
C1QTNF6,0.059394
C1QTNF7,0.2074975
C1QTNF8,0.182865
C1QTNF9,0.13221
C1QTNF9B,-0.0216835
C1R,0.06422
C1RL,-0.09214
C1S,-0.016555
C1orf105,0.027062
C1orf115,-0.25264
C1orf116,0.21929
C1orf122,-0.39986
C1orf127,0.1347925
C1orf131,0.05569
C1orf137,0.057145
C1orf141,-0.102232
C1orf146,0.1774275
C1orf159,0.342875
C1orf162,0.0583585
C1orf167,-0.028722
C1orf174,0.0379425
C1orf185,-0.224225
C1orf195,-0.30976
C1orf198,-0.0968405
C1orf204,-0.1095435
C1orf21,-0.1077455
C1orf210,-0.159008
C1orf216,-0.091845
C1orf226,-0.0565143
C1orf229,-0.308675
C1orf35,-0.0083385
C1orf43,-0.070671
C1orf50,0.253321
C1orf52,0.101335
C1orf53,0.064147
C1orf54,-0.0550585
C1orf56,-0.034413
C1orf61,0.164465
C1orf74,0.109235
C1orf87,-0.0385198
C1orf94,0.0254685
C2,-0.006035
C20orf141,-0.1608655
C20orf144,-0.3004325
C20orf173,0.090225
C20orf197,-0.202655
C20orf202,0.022642
C20orf203,0.133248
C20orf78,0.161195
C20orf96,0.034245
C21orf140,-0.03705
C21orf58,0.044806
C21orf62,-0.144212
C21orf91,-0.074842
C22orf15,0.170498
C22orf23,0.235526
C22orf24,-0.1072005
C22orf31,0.34586
C22orf34,-0.094887
C22orf42,0.080002
C22orf46,0.134291
C2CD2,-0.33232
C2CD2L,0.19498
C2CD3,-0.024824
C2CD4A,-0.07046
C2CD4B,-0.055339
C2CD4C,0.00451
C2CD4D,-0.1154115
C2CD5,0.0706225
C2CD6,0.075162
C2orf15,-0.119645
C2orf16,-0.186745
C2orf27A,-0.29896
C2orf27B,0.0664507
C2orf49,-0.127871
C2orf50,-0.168318
C2orf66,-0.01149525
C2orf68,-0.193195
C2orf69,0.014964
C2orf72,0.083423
C2orf73,0.0147475
C2orf74,0.12180605
C2orf76,0.004575
C2orf78,-0.22242
C2orf80,-0.38767
C2orf81,-0.22462
C2orf83,0.198068
C2orf88,-0.393285
C2orf91,0.1198482
C3,0.03693
C3AR1,0.0274945
C3orf18,0.138705
C3orf20,-0.0886495
C3orf22,0.090745
C3orf33,-0.22075
C3orf35,-0.0391905
C3orf36,-0.107915
C3orf38,-0.078415
C3orf52,-0.139096
C3orf62,-0.16135836
C3orf70,0.2100245
C3orf79,0.029185
C3orf80,-0.185825
C3orf84,0.007143
C4A,0.097915
C4BPA,-0.52305
C4BPB,0.1192995
C4orf17,-0.009086
C4orf19,0.389354
C4orf3,0.237715
C4orf33,0.02049
C4orf36,0.031355
C4orf46,-0.02245
C4orf48,-0.2472305
C4orf50,0.033155
C4orf51,-0.09503824
C4orf54,-0.032125
C5,-0.1108855
C5AR1,0.0408325
C5AR2,-0.215565
C5orf15,0.16858
C5orf22,-0.22257
C5orf24,-0.0431905
C5orf34,-0.3387845
C5orf38,-0.117492
C5orf46,0.266075
C5orf47,-0.21408
C5orf52,0.37792
C5orf58,0.113125
C5orf63,-0.002717
C5orf64,-0.14368
C5orf66,-0.25095
C5orf67,0.096409
C6orf118,-0.174769
C6orf120,-0.303895
C6orf132,0.07998955
C6orf136,-0.0787785
C6orf141,-0.165526
C6orf15,-0.1422455
C6orf163,-0.206304
C6orf201,-0.149163
C6orf223,-0.1972065
C6orf226,0.204431
C6orf47,0.1406505
C6orf48,0.000425
C6orf52,-0.217405
C6orf58,-0.107701
C6orf62,0.31912
C6orf89,0.05901525
C6orf99,-0.170295
C7orf25,-0.289149
C7orf33,0.204267
C7orf50,0.143262
C7orf55-LUC7L2,0.0356335
C7orf57,0.099678
C7orf65,-0.1084179
C7orf66,0.0139335
C7orf69,0.27066
C7orf71,-0.1394565
C7orf77,-0.1259745
C8A,-0.18824
C8B,-0.61244
C8G,-0.252135
C8orf31,-0.479985
C8orf33,-0.0900535
C8orf34,0.0123785
C8orf44,0.04788
C8orf48,-0.445459
C8orf58,-0.27559
C8orf74,-0.052107
C8orf76,0.019695
C8orf82,-0.0608
C8orf86,0.18518
C8orf87,-0.036685
C8orf88,0.211985
C8orf89,0.064655
C9,0.1253895
C9orf106,0.207265
C9orf129,0.22075
C9orf131,0.0292105
C9orf139,0.09862
C9orf152,-0.1432875
C9orf153,-0.08139
C9orf163,0.0126885
C9orf170,-0.021811
C9orf40,-0.265805
C9orf43,-0.121209
C9orf50,0.1269805
C9orf57,-0.125305
C9orf62,-0.0019775
C9orf66,0.164254
C9orf72,-0.036583
C9orf78,0.061626706
C9orf85,0.040315
C9orf92,0.131216
CA1,-0.280651
CA10,0.23558
CA12,0.0096615
CA13,-0.00272135
CA14,-0.222885
CA2,0.023644
CA3,0.060905
CA4,-0.0103195
CA5A,-0.024135
CA5B,-0.06426
CA6,0.186518
CA7,0.084024
CA8,-0.55709
CA9,-0.29092
CAAP1,0.0138035
CAB39,0.0712275
CAB39L,-0.53932
CABCOCO1,-0.276855
CABIN1,-0.032359
CABLES1,-0.1998495
CABLES2,0.00661
CABP2,-0.08408
CABP4,0.029349
CABP5,-0.075549
CABP7,0.047135
CABS1,-0.178145
CABYR,0.127835
CACFD1,-0.1321195
CACHD1,0.008967
CACNA1A,-0.0910175
CACNA1B,-0.018338
CACNA1C,0.0409365
CACNA1D,0.45399
CACNA1E,0.251985
CACNA1F,-0.06052625
CACNA1G,0.12928
CACNA1H,0.1030765
CACNA1I,-0.000375
CACNA1S,-0.043596
CACNA2D1,-0.000165
CACNA2D2,0.151295
CACNA2D3,0.278335
CACNA2D4,0.131925
CACNB1,-0.05393
CACNB2,0.22657
CACNB3,0.155621
CACNB4,-0.0740255
CACNG1,0.188065
CACNG2,0.00118
CACNG3,-0.277585
CACNG4,0.02227
CACNG5,-0.085172
CACNG6,-0.0892455
CACNG7,-0.13295475
CACNG8,0.0544195
CACTIN,-0.531655
CACUL1,-0.068175
CACYBP,0.245497
CADM1,0.18216
CADM2,-0.174244
CADM3,-0.006635
CADM4,0.25176
CADPS,-0.04852565
CADPS2,0.0280775
CAGE1,0.247865
CALB1,-0.097366
CALB2,-0.0047595
CALCA,0.099775
CALCB,0.060014
CALCOCO1,-0.11265
CALCOCO2,0.05137
CALCR,-0.211645
CALCRL,-0.100987
CALD1,-0.35248
CALHM1,-0.089207
CALHM2,-0.094635
CALHM3,-0.09731
CALHM4,0.23094
CALHM5,0.08101
CALHM6,-0.0581045
CALM1,-0.218415
CALM2,-0.114025
CALM3,0.1957705
CALML3,0.157485
CALML4,-0.088165
CALML5,0.1228305
CALML6,-0.197354
CALN1,-0.14857
CALR,0.353205
CALR3,-0.214355
CALU,-0.1129475
CALY,-0.2205295
CAMK1,0.3467645
CAMK1D,-0.250415
CAMK1G,-0.57341
CAMK2A,0.1724555
CAMK2B,0.03644
CAMK2D,-0.0604125
CAMK2G,0.02484
CAMK2N1,-0.043319
CAMK2N2,0.077839
CAMK4,0.2034
CAMKK1,-0.03612
CAMKK2,0.146876
CAMKMT,-0.0054465
CAMKV,0.1954695
CAMLG,-0.2186235
CAMSAP1,0.32471
CAMSAP2,-0.043759
CAMSAP3,0.075055
CAMTA1,0.34184
CAMTA2,0.069375
CAND1,-0.0043625
CAND2,-0.1499435
CANT1,0.45929
CANX,-0.056375
CAPG,0.1972545
CAPN1,-0.150745
CAPN10,0.020735
CAPN11,-0.080102
CAPN12,0.077493
CAPN13,0.178945
CAPN14,0.0819415
CAPN15,-0.0278715
CAPN2,0.0280067
CAPN3,-0.25778
CAPN5,0.00513875
CAPN6,-0.141766
CAPN7,-0.048558
CAPN8,-0.143289
CAPN9,-0.1063
CAPNS1,-0.11964135
CAPNS2,-0.273255
CAPRIN1,0.103203
CAPRIN2,-0.14222
CAPSL,-0.07221
CAPZA1,-0.34447
CAPZA2,-0.015441
CAPZA3,0.12325
CAPZB,-0.409085
CARD10,0.05215
CARD11,-0.313452
CARD14,-0.1365995
CARD16,-0.07367475
CARD17,0.100285
CARD18,0.1253575
CARD6,0.02329
CARD8,0.16625
CARD9,0.1179495
CARHSP1,0.068186
CARM1,0.0219431
CARMIL1,0.25153
CARMIL2,0.088075
CARMIL3,-0.007883
CARNS1,-0.13461415
CARS1,0.109305
CARS2,0.262995
CARTPT,0.2714515
CASC10,0.1542357
CASC3,-0.0296035
CASD1,-0.315495
CASK,0.019985
CASKIN1,-0.0034265
CASKIN2,0.445545
CASP1,-0.064096
CASP10,0.0128425
CASP12,0.018425
CASP14,0.096867
CASP2,0.211455
CASP3,-0.27373
CASP4,0.1111635
CASP5,-0.059555
CASP6,-0.216355
CASP7,0.2496285
CASP8,0.142034
CASP8AP2,0.536314
CASP9,-0.1113825
CASQ1,0.235525
CASQ2,0.06984
CASR,-0.2833198
CASS4,0.05467845
CASTOR1,-0.1302925
CASTOR2,0.29794
CASZ1,-0.0809215
CAT,0.043525
CATIP,-0.1052115
CATSPER1,0.065349
CATSPER2,0.0840415
CATSPER3,-0.047055
CATSPER4,0.023645
CATSPERB,-0.027632955
CATSPERD,0.047962
CATSPERE,-0.0193365
CATSPERG,0.109235
CATSPERZ,-0.0518535
CAV1,-0.0585925
CAV2,0.067965
CAV3,-0.173535
CAVIN1,0.26917
CAVIN2,-0.1918635
CAVIN3,-0.079545
CAVIN4,0.281165
CBFA2T2,-0.0739465
CBFA2T3,0.020105
CBFB,-0.467805
CBL,0.1078645
CBLB,1.3581
CBLC,-0.314127
CBLIF,0.2751295
CBLL1,0.61453
CBLL2,-0.1134135
CBLN1,-0.0322945
CBLN2,-0.212855
CBLN3,0.002402
CBLN4,0.006905
CBR1,-0.126415
CBR3,0.1129735
CBR4,0.1945175
CBS,-0.1622935
CBX1,0.03136245
CBX2,-0.353875
CBX3,0.074548
CBX4,-0.195185
CBX5,0.0657955
CBX6,0.050313
CBX7,0.373455
CBX8,0.0788785
CBY1,0.1198325
CBY2,0.03145
CBY3,-0.15785
CC2D1A,0.1341
CC2D1B,-0.0519885
CC2D2A,-0.1043575
CC2D2B,-0.006614
CCAR1,0.1040375
CCAR2,-0.26734
CCBE1,-0.20424
CCDC102A,-0.39461
CCDC102B,-0.041993
CCDC103,-0.3486485
CCDC106,-0.1266745
CCDC107,0.06498005
CCDC110,0.0649985
CCDC112,-0.12034
CCDC113,-0.05921
CCDC115,-0.038143
CCDC116,0.03402
CCDC117,-0.027713
CCDC12,-0.1609035
CCDC120,-0.185157
CCDC121,0.287455
CCDC122,0.133685
CCDC124,0.0781905
CCDC125,0.182665
CCDC126,0.086857
CCDC127,-0.04519
CCDC13,0.34176
CCDC134,-0.0981115
CCDC136,0.27848
CCDC137,0.1263805
CCDC138,0.34625
CCDC14,0.025695
CCDC140,-0.122985
CCDC141,0.1876725
CCDC142,0.05271
CCDC144A,0.178942
CCDC144NL,-0.0547
CCDC146,0.03213
CCDC148,0.0970865
CCDC149,0.070322
CCDC15,0.17162
CCDC150,-0.1583425
CCDC152,0.24774
CCDC153,-0.184795
CCDC154,-0.009871
CCDC157,0.21369
CCDC158,0.3072345
CCDC159,0.045255
CCDC160,0.277465
CCDC166,0.0854765
CCDC167,-0.33242
CCDC168,0.1406135
CCDC169,0.101695
CCDC17,0.1379005
CCDC170,0.3130955
CCDC171,0.12885
CCDC172,-0.004083
CCDC174,0.51038
CCDC175,-0.2726389
CCDC177,0.231777
CCDC178,0.024723
CCDC179,-0.0264795
CCDC18,0.091833
CCDC180,0.0007375
CCDC181,-0.01992
CCDC182,0.283475
CCDC183,-0.2551787
CCDC184,0.013975
CCDC185,0.065982
CCDC186,0.249475
CCDC187,0.05711
CCDC198,0.196925
CCDC22,0.044975
CCDC24,0.0118992
CCDC25,0.0487505
CCDC27,-0.20983
CCDC28A,0.09893555
CCDC28B,-0.1294515
CCDC3,0.2431655
CCDC30,0.14449
CCDC32,-0.125167
CCDC33,0.08586
CCDC34,0.24051
CCDC38,0.0797405
CCDC39,0.093614
CCDC40,0.228036
CCDC42,0.010645
CCDC43,-0.076885
CCDC47,0.071583
CCDC50,0.101059
CCDC51,0.0646877
CCDC54,-0.058695
CCDC57,-0.032204
CCDC59,0.370565
CCDC6,0.053556
CCDC60,0.228132
CCDC61,-0.108058
CCDC62,-0.131986
CCDC63,-0.0909075
CCDC65,0.0870785
CCDC66,0.06109
CCDC68,0.3559
CCDC69,-0.203203
CCDC7,0.128202
CCDC70,-0.05751
CCDC71,0.20017
CCDC71L,0.06747
CCDC73,-0.03189
CCDC74A,-0.191045
