Gene,Score
ATOH8,-0.11348
ATOSA,0.13795
ATOSB,-0.32948
ATOX1,0.068247
ATP10A,0.39049
ATP10B,-0.028497
ATP10D,-0.038698
ATP11A,-0.053721
ATP11AUN,0.18242
ATP11B,0.15093
ATP11C,-0.19213
ATP12A,0.12621
ATP13A1,0.38808
ATP13A2,-0.099479
ATP13A3,-0.0097241
ATP13A4,-0.063203
ATP13A5,-0.13218
ATP1A1,-0.10632
ATP1A2,-0.11343
ATP1A3,-0.09366
ATP1A4,0.10274
ATP1B1,-0.22856
ATP1B2,0.004327
ATP1B3,0.26821
ATP1B4,-0.26893
ATP23,0.2132
ATP2A1,0.010488
ATP2A2,-0.11462
ATP2A3,-0.21116
ATP2B1,-0.16219
ATP2B3,-0.20587
ATP2B4,-0.076421
ATP2C1,-0.01207
ATP2C2,-0.10085
ATP4A,0.0020603
ATP4B,-0.025287
ATP5F1A,0.077507
ATP5F1B,-0.33354
ATP5F1C,0.17489
ATP5F1D,0.016347
ATP5F1E,-0.02715
ATP5IF1,0.22301
ATP5J2-PTCD1,-0.10788
ATP5MC1,-0.25499
ATP5MC2,0.17231
ATP5MC3,0.12213
ATP5ME,0.16374
ATP5MF,-0.47103
ATP5MG,0.084685
ATP5MGL,-0.029128
ATP5MJ,0.0061358
ATP5MK,-0.2196
ATP5PB,0.18817
ATP5PD,-0.12357
ATP5PF,0.053863
ATP5PO,0.082329
ATP6AP1,0.30095
ATP6AP1L,0.15724
ATP6AP2,-0.1628
ATP6V0A1,-0.073315
ATP6V0A2,-0.13819
ATP6V0A4,-0.077673
ATP6V0B,0.070686
ATP6V0C,-0.0016287
ATP6V0D1,-0.9752
ATP6V0D2,0.062791
ATP6V0E1,-0.13952
ATP6V0E2,-0.025111
ATP6V1A,-0.39769
ATP6V1B1,-0.33498
ATP6V1B2,-0.081647
ATP6V1C1,-0.0065412
ATP6V1C2,0.041579
ATP6V1D,-0.14397
ATP6V1E1,0.045874
ATP6V1E2,0.034151
ATP6V1F,0.50038
ATP6V1G1,-0.4062
ATP6V1G2,0.20919
ATP6V1G3,-0.07561
ATP6V1H,-0.26646
ATP7A,-0.045727
ATP7B,0.25807
ATP8A1,0.098345
ATP8A2,0.23406
ATP8B1,-0.054362
ATP8B2,-0.23922
ATP8B3,0.085145
ATP8B4,-0.19989
ATP9A,-0.13481
ATP9B,-0.018438
ATPAF1,0.23151
ATPAF2,0.072578
ATPSCKMT,0.38969
ATRAID,0.24781
ATRIP,-0.25648
ATRN,-0.061701
ATRNL1,0.0072925
ATRX,0.035911
ATXN1,-0.24657
ATXN10,0.03521
ATXN1L,0.073558
ATXN2,0.14234
ATXN2L,-0.066
ATXN3,0.49464
ATXN3L,0.0075677
ATXN7,0.28319
ATXN7L1,-0.35454
ATXN7L2,-0.15694
ATXN7L3,0.16253
ATXN7L3B,0.073431
AUH,0.070634
AUNIP,0.33442
AUP1,0.30961
AURKA,0.33367
AURKAIP1,-0.17833
AURKB,0.0068065
AURKC,-0.078454
AUTS2,-0.29458
AVEN,0.26161
AVIL,-0.061272
AVL9,-0.04855
AVPI1,0.18699
AVPR1A,-0.080636
AVPR1B,-0.18526
AVPR2,0.079885
AWAT1,-0.35579
AWAT2,0.05326
AXDND1,0.011662
AXIN1,-0.085084
AXIN2,-0.017113
AXL,-0.14935
AZGP1,-0.16811
AZI2,0.055904
AZIN1,-0.060736
AZIN2,0.28491
AZU1,0.061405
B2M,-0.12156
B3GALNT1,-0.039769
B3GALNT2,-0.29065
B3GALT1,0.057819
B3GALT2,-0.057211
B3GALT4,0.17739
B3GALT5,0.010174
B3GALT6,-0.00778
B3GAT1,0.024251
B3GAT2,0.10793
B3GAT3,-0.24155
B3GLCT,0.067482
B3GNT2,-0.17228
B3GNT3,-0.16125
B3GNT4,0.0458
B3GNT5,0.08929
B3GNT7,-0.059441
B3GNT9,-0.10297
B3GNTL1,0.0625085
B4GALNT1,0.17173
B4GALNT2,-0.16215
B4GALNT3,0.23917
B4GALNT4,0.027538
B4GALT1,0.081643
B4GALT2,-0.07081
B4GALT3,0.045693
B4GALT4,0.052094
B4GALT5,0.25223
B4GALT6,0.078371
B4GALT7,-0.16565
B4GAT1,0.0939215
B9D1,0.0055076
B9D2,0.086715
BAALC,-0.025064
BAAT,0.090663
BABAM1,0.09221
BABAM2,0.077048
BACE1,0.09316
BACE2,-0.12602
BACH2,-0.53385
BAD,-0.18288
BAG1,-0.0025437
BAG2,0.060357
BAG3,0.14648
BAG4,-0.079486
BAG5,-0.20417
BAG6,-0.027942
BAGE2,0.22858
BAHCC1,-0.09065
BAHD1,0.10168
BAIAP2,-0.061294
BAIAP2L1,0.2737
BAIAP2L2,0.053084
BAIAP3,-0.17491
BAK1,-0.16311
BAMBI,-0.18709
BANF1,0.08713
BANF2,0.14913
BANK1,-0.14613
BANP,0.11441
BARD1,-0.19351
BARHL1,-0.10175
BARHL2,-0.0036064
BARX1,0.38977
BARX2,-0.057038
BASP1,-0.072979
BATF,-0.25627
BATF2,-0.14868
BATF3,-0.18166
BAX,-0.10541
BAZ1A,-0.040676
BAZ1B,0.14816
BAZ2A,0.37559
BAZ2B,0.18054
BBC3,0.11713
BBIP1,-0.16591
BBLN,0.10623
BBOF1,-0.040498
BBOX1,0.054229
BBS1,0.11093
BBS10,-0.092454
BBS12,-0.25625
BBS2,0.26295
BBS4,0.12927
BBS5,-0.0023676
BBS7,-0.0045217
BBS9,0.27997
BBX,-0.38427
BCAN,-0.24348
BCAP29,-0.18674
BCAP31,0.020288
BCAR1,-0.2079
BCAR3,-0.2107
BCAS1,-0.078994
BCAS2,-0.29155
BCAS3,-0.17402
BCAS4,0.22939
BCAT1,0.29986
BCAT2,-0.107435
BCCIP,0.1425
BCDIN3D,-0.24883
BCHE,0.098672
BCKDHA,0.31234
BCKDHB,-0.0066767
BCKDK,0.3397
BCL10,0.065655
BCL11A,0.21109
BCL11B,0.19008
BCL2,0.014797
BCL2A1,0.21687
BCL2L1,0.045364
BCL2L10,0.0060998
BCL2L11,0.33719
BCL2L12,0.067577
BCL2L13,-0.12379
BCL2L14,-0.005249
BCL2L15,-0.071944
BCL2L2,0.094455
BCL2L2-PABPN1,0.28875
BCL3,0.12519
BCL6,-0.050556
BCL6B,0.0092755
BCL7A,-0.18834
BCL7B,0.095651
BCL7C,0.14953
BCL9,0.098088
BCL9L,-0.12875
BCLAF1,0.18484
BCLAF3,-0.044547
BCO1,-0.29245
BCO2,0.27607
BCOR,-0.2411
BCORL1,0.066735
BCR,-0.1041
BCS1L,-0.16417
BDH1,0.30704
BDH2,0.10492
BDKRB1,0.0090496
BDKRB2,-0.049446
BEAN1,-0.23982
BECN1,-0.27879
BECN2,-0.18368
BEGAIN,-0.13451
BEND2,0.21826
BEND3,-0.1477
BEND4,0.184
BEND5,-0.12958
BEND6,-0.1622
BEND7,0.23373
BEST1,0.0068211
BEST2,-0.21905
BEST3,-0.25698
BEST4,0.17977
BET1,0.16508
BET1L,0.11283
BEX1,0.27691
BEX2,-0.027606
BEX3,0.0025052
BEX4,0.22662
BEX5,-0.044092
BFAR,0.064372
BFSP1,0.039354
BFSP2,-0.26134
BGLAP,-0.059439
BGN,0.31732
BHLHA15,-0.099978
BHLHA9,-8.11e-05
BHLHE22,-0.09801
BHLHE23,0.27958
BHLHE40,0.064472
BHLHE41,-0.28424
BHMT,0.030244
BHMT2,-0.229
BICC1,0.11381
BICD1,-0.18031
BICD2,-0.21973
BICDL1,-0.057145
BICDL2,0.032029
BICRA,0.16015
BICRAL,0.076431
BID,0.027224
BIK,-0.056918
BIN1,0.05514
BIN2,-0.35914
BIN3,-0.09188
BIRC2,0.33612
BIRC3,-0.27245
BIRC5,-0.42393
BIRC6,-0.014831
BIRC7,0.12176
BIRC8,-0.028089
BIVM,-0.20471
BIVM-ERCC5,0.27831
BLCAP,0.26942
BLID,0.087893
BLK,-0.011389
BLM,0.23751
BLMH,0.061513
BLNK,-0.25575
BLOC1S1,0.10607
BLOC1S2,0.10061
BLOC1S3,-0.25454
BLOC1S4,-0.28172
BLOC1S5,0.13994
BLOC1S6,0.0036864
BLTP1,-0.34429
BLTP2,0.11947
BLTP3A,0.0045356
BLTP3B,-0.16813
BLVRA,0.12432
BLVRB,-0.22998
BLZF1,-0.20904
BMAL1,0.10817
BMAL2,0.040335
BMERB1,-0.14876
BMF,-0.13221
BMI1,-0.11597
BMP1,0.072848
BMP10,0.17747
BMP15,0.26551
BMP2,-0.097656
BMP2K,0.23796
BMP3,0.081154
BMP4,-0.47067
BMP5,-0.00012066
BMP6,0.078882
BMP7,-0.091553
BMP8A,0.2456
BMP8B,-0.088028
BMPER,-0.50135
BMPR1A,-0.15851
BMPR1B,0.12383
BMPR2,0.050916
BMS1,0.3741
BMT2,0.0076378
BMX,0.089029
BNC2,-0.1784
BNIP1,-0.49966
BNIP2,0.24146
BNIP3,0.21135
BNIP3L,0.011239
BNIP5,-0.15221
BNIPL,0.28485
BOC,0.077818
BOD1,0.45357
BOD1L1,0.076598
BOD1L2,0.055965
BOK,0.034129
BOLA1,0.016914
BOLA2,-0.020082
BOLA2B,0.13835
BOLA3,-0.35317
BOLL,-0.2022
BOP1,0.19517
BORA,0.09254
BORCS5,-0.090122
BORCS6,0.25746
BORCS7,-0.0282
BORCS8,0.32367
BPGM,0.16867
BPHL,0.19785
BPI,-0.32521
BPIFA1,0.0084869
BPIFA2,0.087821
BPIFA3,0.11427
BPIFB1,-0.12452
BPIFB2,0.062627
BPIFB3,-0.16708
BPIFB4,-0.043324
BPIFB6,0.10517
BPIFC,0.13226
BPNT1,-0.072148
BPNT2,0.23657
BPTF,-0.12592
BPY2,0.27062
BPY2B,0.076692
BPY2C,0.16338
BRAF,-0.030713
BRAT1,-0.0019262
BRCA1,-0.14605
BRCA2,0.073084
BRD1,0.086739
BRD2,0.15382
BRD3,0.11997
BRD4,0.24237
BRD7,-0.0652
BRD8,0.079828
BRD9,-0.057581
BRDT,-0.40899
BRI3BP,0.093356
BRICD5,0.055672
BRINP1,-0.35546
BRINP2,0.060914
BRINP3,-0.17933
BRIP1,-0.0409945
BRIX1,0.041167
BRK1,0.41946
BRME1,-0.18874
BRMS1L,-0.018266
BROX,-0.017463
BRPF1,-0.047558
BRPF3,-0.033838
BRS3,-0.078957
BRSK1,0.17796
BRSK2,0.015293
BRWD1,-0.23327
BRWD3,-0.32513
BSCL2,-0.14305
BSDC1,-0.12046
BSG,0.023828
BSN,0.13031
BSND,0.01282
BSPH1,0.23308
BSPRY,-0.050447
BST1,0.019274
BST2,0.0033877
BSX,0.033228
BTAF1,-0.067312
BTBD1,-0.43089
BTBD10,-0.053951
BTBD16,-0.043286
BTBD17,-0.38087
BTBD18,-0.021052
BTBD19,-0.12307
BTBD2,0.16223
BTBD3,-0.094027
BTBD6,0.37089
BTBD7,-0.16391
BTBD8,-0.110147
BTBD9,-0.14472
BTC,0.26307
BTD,-0.063972
BTF3L4,-0.085389
BTG1,-0.070386
BTG2,0.091913
BTG3,-0.09615
BTG4,0.19759
BTK,0.032347
BTLA,0.2136
BTN1A1,-0.123
BTN2A1,0.068282
BTN2A2,0.0040841
BTN3A1,0.18552
BTN3A2,-0.018085
BTN3A3,0.09806015
BTNL10,-0.11
BTNL2,0.090945
BTNL3,0.021938
BTNL8,0.35597
BTNL9,0.11489
BTRC,0.080153
BUB1,-0.1062
BUB1B,0.012824
BUB3,0.21887
BUD13,0.071964
BUD23,0.081607
BUD31,-0.090851
BVES,-0.16124
BYSL,0.12889
BZW1,-0.051067
BZW2,-0.040744
C10orf105,-0.067089
C10orf111,-0.092769
C10orf120,-0.032165
C10orf126,-0.19434
C10orf142,-0.15957
C10orf25,-0.24855
C10orf53,-0.35762
C10orf55,-0.24046
C10orf62,-0.11768
C10orf67,-0.13131
C10orf71,0.11685
C10orf88,0.067514
C10orf90,-0.17321
C10orf91,0.14181
C10orf95,0.2558
C11orf16,-0.030504
C11orf21,-0.057763
C11orf24,0.078536
C11orf40,0.086314
C11orf42,0.14307
C11orf44,0.20936
C11orf45,-0.11861
C11orf52,0.024023
C11orf54,-0.1552
C11orf58,-0.17172
C11orf65,0.24399
C11orf68,-0.14712
C11orf71,-0.13825
C11orf86,0.00020804
C11orf87,0.028763
C11orf91,0.021784
C11orf96,-0.034387
C11orf97,-0.17208
C11orf98,0.014788
C12orf4,-0.12331
C12orf40,-0.26258
C12orf42,0.053679
C12orf43,0.025333
C12orf50,0.12018
C12orf54,-0.018754
C12orf56,0.22046
C12orf57,0.05112
C12orf60,-0.24128
C12orf71,-0.08833
C12orf75,-0.28956
C12orf76,-0.030072
C12orf77,0.12159
C12orf79,0.46841
C12orf80,0.2209
C14orf119,0.086465
C14orf132,0.13535
C14orf177,0.21701
C14orf178,-0.29772
C14orf180,-0.11972
C14orf28,0.017552
C14orf39,-0.060705
C14orf93,-0.099595
C15orf32,-0.034719
C15orf38-AP3S2,0.19183
C15orf39,0.027513
C15orf40,0.14707
C15orf48,0.10071
C15orf53,-0.0037992
C15orf54,-0.074971
C15orf56,-0.056273
C15orf61,0.0029589
C15orf62,0.16808
C16orf46,-0.35242
C16orf54,-0.080074
C16orf74,-0.13717
C16orf78,0.104
C16orf82,0.14283
C16orf86,-0.026379
C16orf87,-0.041368
C16orf89,-0.25694
C16orf90,-0.19506
C16orf92,-0.18593
C16orf95,-0.097804
C16orf96,0.056042
C16orf97,-0.11158
C17orf100,-0.12752
C17orf102,-0.21326
C17orf107,0.11607
C17orf112,-0.18028
C17orf49,-0.45557
C17orf50,-0.14865
C17orf51,0.030348
C17orf58,0.17802
C17orf67,0.14766
C17orf75,0.030886
C17orf77,-0.026184
C17orf78,0.003047
C17orf80,0.12536
C17orf82,0.0052901
C17orf99,-0.17022
C18orf21,-0.2122
C18orf32,0.16986
C18orf54,-0.035429
C18orf63,-0.29716
C18orf65,0.10315
C19orf12,0.081029
C19orf18,0.55749
C19orf25,-0.16354
C19orf33,0.12377
C19orf38,0.21683
C19orf44,0.12758
C19orf47,-0.055398
C19orf48,0.28503
C19orf53,0.07171
C19orf67,0.25896
C19orf73,0.153
C19orf81,0.13797
C19orf84,0.14193
C1D,0.23
C1GALT1,0.018346
C1GALT1C1,0.0099844
C1GALT1C1L,-0.20767
C1QA,-0.23393
C1QB,-0.065913
C1QBP,-0.095735
C1QC,-0.11673
C1QL1,-0.033411
C1QL2,-0.36378
C1QL3,-0.11092
C1QL4,-0.17174
C1QTNF1,-0.072844
C1QTNF12,0.54601
C1QTNF2,-0.011834
C1QTNF3,0.090686
C1QTNF4,0.16808
C1QTNF6,0.085419
C1QTNF7,-0.15214
C1QTNF8,0.080091
C1QTNF9,0.0564
C1QTNF9B,0.016336
C1QTNF9B-AS1,0.13338
C1RL,-0.045374
C1S,0.18327
C1orf105,-0.12509
C1orf115,0.1989
C1orf116,-0.25881
C1orf122,-0.035978
C1orf127,0.028892
C1orf131,-0.11633
C1orf137,0.0043504
C1orf141,0.17016
C1orf146,0.22088
C1orf159,-0.39206
C1orf162,0.0017143
C1orf167,0.027836
C1orf174,-0.27997
C1orf185,0.21605
C1orf195,-0.023524
C1orf198,0.22147
C1orf204,-0.032873
C1orf21,-0.096947
C1orf210,0.13411
C1orf216,-0.0099654
C1orf226,0.0092183
C1orf229,0.13974
C1orf43,-0.074234
C1orf50,-0.24908
C1orf52,0.11502
C1orf53,0.07862
C1orf54,-0.054746
C1orf56,0.11065
C1orf61,-0.10453
C1orf87,-0.054537
C1orf94,-0.07518
C2,-0.02973
C20orf141,-0.1416
C20orf144,0.02823
C20orf173,-0.068382
C20orf197,-0.037691
C20orf202,-0.036825
C20orf203,-0.092297
C20orf62,0.11211
C20orf78,-0.26255
C20orf96,-0.12194
C21orf140,0.32463
C21orf58,-0.042063
C21orf62,-0.077623
C21orf91,0.24896
C22orf15,-0.28089
C22orf23,-0.14847
C22orf24,-0.2646
C22orf31,-0.092544
C22orf34,-0.10235
C22orf39,0.29684
C22orf42,-0.13091
C22orf46,-0.059482
C2CD2,0.16108
C2CD2L,-0.011085
C2CD3,0.0070688
C2CD4A,0.27782
C2CD4B,0.048221
C2CD4C,0.14474
C2CD4D,-0.054294
C2CD5,-0.27378
C2CD6,0.00048134
C2orf15,-0.24821
C2orf16,0.084552
C2orf27A,0.11556
C2orf27B,-0.28434
C2orf42,0.15159
C2orf49,0.072651
C2orf50,-0.10132
C2orf66,0.0083857
C2orf68,-0.020633
C2orf69,0.048168
C2orf72,0.2135
C2orf73,0.022908
C2orf74,-0.070357
C2orf76,-0.037696
C2orf78,-0.07624
C2orf80,-0.070143
C2orf81,0.23586
C2orf83,-0.032268
C2orf88,0.1446
C2orf91,-0.0061636
C3,-0.028006
C3AR1,0.30902
C3orf18,0.016536
C3orf20,0.064214
C3orf22,0.018552
C3orf33,0.066457
C3orf35,-0.3075
C3orf36,0.09126
C3orf38,0.28198
C3orf52,0.047598
C3orf62,0.11071
C3orf70,0.087961
C3orf79,-0.22656
C3orf80,-0.062638
C3orf84,-0.13074
C4A,-0.0917045
C4BPA,-0.08414
C4BPB,0.12169
C4orf17,-0.079382
C4orf19,0.12943
C4orf3,-0.059988
C4orf33,0.11086
C4orf36,-0.034369
C4orf46,-0.10201
C4orf48,-0.37008
C4orf51,-0.058858
C5,0.11957
C5AR1,-0.024781
C5AR2,0.20618
C5orf15,0.021269
C5orf22,0.006109
C5orf24,-0.22378
C5orf34,-0.031697
C5orf38,-0.033324
C5orf46,0.041509
C5orf47,-0.090517
C5orf52,-0.15302
C5orf63,0.03452
C5orf64,-0.076836
C5orf66,0.041718
C5orf67,0.056364
C6orf118,0.019278
C6orf120,-0.15776
C6orf132,-0.12029
C6orf136,0.1327
C6orf141,-0.26642
C6orf15,-0.10663
C6orf163,0.1151
C6orf201,0.09169
C6orf223,-0.10015
C6orf226,-0.18424
C6orf47,-0.0040031
C6orf48,-0.18823
C6orf52,0.12556
C6orf58,0.048612
C6orf62,-0.03719
C6orf7,0.0032678
C6orf89,0.0328935
C6orf99,0.045366
C7orf25,-0.18606
C7orf33,-0.021534
C7orf50,-0.063472
C7orf55-LUC7L2,0.09058
C7orf57,-0.1931
C7orf65,0.10991
C7orf66,-0.05025
C7orf69,0.0565
C7orf71,-0.17492
C7orf77,-0.2155
C8A,0.28807
C8B,-0.21542
C8G,0.067278
C8orf31,-0.34152
C8orf33,-0.2457
C8orf34,0.11632
C8orf44,0.17229
C8orf44-SGK3,-0.51546
C8orf48,0.43171
C8orf58,0.13988
C8orf74,0.34628
C8orf76,0.093152
C8orf82,0.094884
C8orf86,-0.10182
C8orf87,0.0023958
C8orf88,-0.079164
C8orf89,-0.21865
C9,-0.31646
C9orf106,0.11712
C9orf129,-0.013582
C9orf131,-0.056756
C9orf139,-0.094607
C9orf152,-0.005029
C9orf153,-0.058184
C9orf163,-0.00032019
C9orf170,0.088306
C9orf40,0.16886
C9orf43,-0.1057
C9orf50,0.36936
C9orf57,0.14418
C9orf62,0.052654
C9orf66,0.094843
C9orf72,0.047387
C9orf78,-0.13503
C9orf85,-0.009694
C9orf92,-0.33098
CA1,0.22893
CA10,0.072586
CA12,0.04301
CA13,0.10904
CA14,-0.14264
CA2,0.1705
CA3,0.14031
CA4,-0.026209
CA5A,-0.20005
CA5B,-0.28314
CA6,-0.10477
CA7,0.1471
CA8,0.084079
CA9,-0.166
CAAP1,0.096857
CAB39,0.25379
CAB39L,0.33077
CABCOCO1,-0.20643
CABIN1,0.19919
CABLES1,-0.26167
CABLES2,-0.16374
CABP2,-0.21916
CABP4,0.19779
CABP5,0.37646
CABP7,0.011884
CABS1,0.22736
CABYR,-0.23983
CACFD1,0.099298
CACHD1,0.058443
CACNA1A,-0.24415
CACNA1B,-0.077221
CACNA1C,-0.23647
CACNA1D,0.030815
CACNA1E,0.012815
CACNA1F,0.070253
CACNA1G,0.042991
CACNA1H,0.045624
CACNA1I,-0.048158
CACNA1S,-0.073968
CACNA2D1,0.19305
CACNA2D2,-0.13475
CACNA2D3,0.35755
CACNA2D4,-0.014149
CACNB1,0.0028208
CACNB2,-0.23165
CACNB3,0.2034
CACNB4,0.0062291
CACNG1,0.06286
CACNG2,0.035933
CACNG3,-0.13917
CACNG4,-0.052231
CACNG5,-0.076021
CACNG6,-0.10008
CACNG7,-0.0075655
CACNG8,-0.12647
CACTIN,-0.085544
CACUL1,-0.012897
CACYBP,0.096716
CADM1,-0.2468
CADM2,0.21695
CADM3,0.13085
CADM4,0.036316
CADPS,0.03147
CADPS2,0.045724
CAGE1,0.047235
CALB1,-0.27219
CALB2,0.055378
CALCA,0.15432
CALCB,0.0027367
CALCOCO1,-0.092702
CALCOCO2,0.19982
CALCR,0.20727
CALCRL,0.14296
CALD1,-0.073788
CALHM1,-0.22231
CALHM2,0.095866
CALHM3,-0.014795
CALHM4,-0.21937
CALHM5,-0.081022
CALHM6,-0.073687
CALM1,-0.1817
CALM3,-0.1507
CALML3,0.21669
CALML4,-0.10049
CALML5,0.3356
CALML6,0.07507
CALN1,0.038877
CALR,-0.045411
CALR3,0.25232
CALU,0.17312
CALY,0.44746
CAMK1,0.11564
CAMK1D,0.41173
CAMK1G,0.083643
CAMK2A,-0.14272
CAMK2B,0.29262
CAMK2D,0.053702
CAMK2G,-0.10327
CAMK2N1,-0.061858
CAMK2N2,0.09702
CAMK4,0.056457
CAMKK1,-0.0064197
CAMKK2,0.28142
CAMKMT,0.10882
CAMKV,0.098414
CAMLG,-0.074552
CAMSAP1,-0.015111
CAMSAP2,-0.023579
CAMSAP3,0.14878
CAMTA1,-0.19499
CAMTA2,-0.35764
CAND1,-0.0682
CAND2,0.10983
CANT1,0.1732
CANX,-0.13172
CAPG,-0.074013
CAPN1,-0.33256
CAPN10,-0.24183
CAPN11,0.025442
CAPN12,0.14967
CAPN13,0.010117
CAPN14,0.37413
CAPN15,0.032932
CAPN2,0.20326
CAPN3,-0.14072
CAPN5,-0.2056985
CAPN6,-0.12295
CAPN7,0.10601
CAPN8,-0.3433
CAPN9,0.29147
CAPNS1,-0.014131
CAPNS2,0.22557
CAPRIN1,0.18437
CAPRIN2,0.053999
CAPSL,0.20404
CAPZA1,0.18377
CAPZA2,-0.14898
CAPZA3,-0.0071958
CAPZB,0.11207
CARD10,-0.11864
CARD11,0.056905
CARD14,0.19602
CARD16,-0.04917615
CARD17,0.061458
CARD18,0.023256
CARD19,0.27631
CARD6,0.041295
CARD8,-0.17687
CARD9,-0.22407
CARHSP1,-0.01697
CARM1,0.26287
CARMIL1,-0.25501
CARMIL2,0.028222
CARMIL3,0.12943
CARNMT1,0.25965
CARNS1,0.04415
CARS1,-0.082204
CARTPT,-0.30688
CASC10,-0.14301
CASC3,-0.0046935
CASD1,-0.20131
CASK,-0.064155
CASKIN1,-0.0022434
CASKIN2,-0.070451
CASP1,-0.15959
CASP10,-0.24942
CASP14,-0.11665
CASP2,0.14235
CASP3,0.047764
CASP4,-0.092927
CASP5,-0.31934
CASP6,-0.11707
CASP7,0.062009
CASP8,0.14997
CASP9,-0.13293
CASQ1,0.053332
CASQ2,-0.12208
CASR,-0.16202
CASS4,0.24731
CASTOR1,-0.022875
CASTOR2,0.054197
CASZ1,0.057377
CAT,0.0077692
CATIP,0.065074
CATSPER1,0.2258
CATSPER2,0.0023337
CATSPER3,0.17509
CATSPER4,0.13986
CATSPERB,0.19715
CATSPERD,0.077391
CATSPERE,-0.1195
CATSPERG,0.062625
CATSPERZ,-0.050354
CAV1,0.11153
CAV2,0.11257
CAV3,-0.081199
CAVIN1,-0.13315
CAVIN2,0.1886
CAVIN3,0.019619
CAVIN4,-0.021683
CBARP,0.21249
CBFA2T2,0.087278
CBFA2T3,-0.36548
CBFB,0.094886
CBL,0.1904
CBLB,-0.25492
CBLC,-0.036836
CBLIF,-0.011776
CBLL1,-0.0059379
CBLL2,0.066518
CBLN1,-0.11004
CBLN2,-0.22843
CBLN3,-0.29135
CBLN4,0.055981
CBR1,0.0010537
CBR3,-0.19848
CBR4,0.081662
CBS,0.18808
CBX1,0.22082
CBX2,0.043198
CBX3,0.06174
CBX4,-0.15628
CBX5,0.08543
CBX6,-0.61306
CBX7,0.086705
CBX8,0.09085
CBY1,0.1143
CBY2,-0.23671
CBY3,-0.023733
CC2D1A,0.017565
CC2D1B,0.10715
CC2D2A,-0.03193
CC2D2B,-0.093975
CCAR1,0.24816
CCAR2,0.13161
CCBE1,-0.014682
CCDC102A,-0.024837
CCDC102B,0.14229
CCDC103,0.10068
CCDC106,0.15522
CCDC107,0.011618
CCDC110,-0.055408
CCDC112,0.086499
CCDC113,0.20866
CCDC115,-0.18462
CCDC116,0.17528
CCDC117,-0.0048036
CCDC12,-0.14117
CCDC120,0.061006
CCDC121,0.069051
CCDC122,-0.040716
CCDC124,-0.17137
CCDC125,-0.18568
CCDC126,0.16235
CCDC127,0.1522
CCDC13,0.045699
CCDC134,0.17812
CCDC136,-0.1952
CCDC137,0.28244
CCDC138,0.065409
CCDC14,0.06558
CCDC140,-0.18474
CCDC141,-0.040457
CCDC142,-0.11175
CCDC144A,0.093866
CCDC144NL,-0.007294
CCDC146,-0.021382
CCDC148,0.033501
CCDC149,-0.048689
CCDC15,-0.027965
CCDC150,0.15134
CCDC152,-0.006378
CCDC153,0.044406
CCDC154,0.19824
CCDC157,-0.24944
CCDC158,0.21628
CCDC159,-0.13757
CCDC160,-0.018783
CCDC166,-0.034049
CCDC167,-0.14876
CCDC168,0.18773
CCDC169,0.16183
CCDC169-SOHLH2,-0.13907
CCDC17,-0.038951
CCDC170,-0.053465
CCDC171,0.21916
CCDC172,-0.028294
CCDC174,-0.023796
CCDC175,0.15293
CCDC177,-0.35664
CCDC178,0.24621
CCDC179,-0.010165
CCDC18,0.23799
CCDC180,-0.14764
CCDC181,0.058934
CCDC182,0.022828
CCDC183,0.2104
CCDC184,-0.31679
CCDC185,0.042274
CCDC186,-0.050902
CCDC187,0.023173
CCDC190,0.070407
CCDC191,0.21236
CCDC198,-0.045648
CCDC22,-0.09636
CCDC24,0.011962
CCDC25,0.061773
CCDC27,0.12087
CCDC28A,-0.096113
CCDC28B,0.37577
CCDC3,0.20451
CCDC30,-0.067351
CCDC32,0.1469
CCDC33,0.16063
CCDC34,-0.12192
CCDC38,-0.17497
CCDC39,-0.074752
CCDC40,-0.087095
CCDC42,-0.17452
CCDC43,0.20342
CCDC47,0.1654
CCDC50,0.24227
CCDC51,0.011361
CCDC54,-0.11365
CCDC57,0.0043223
CCDC59,-0.093327
CCDC6,0.083986
CCDC60,0.26574
CCDC61,0.095218
CCDC62,0.20071
CCDC63,-0.067389
CCDC65,-0.19606
CCDC66,-0.0080027
CCDC68,-0.00057184
CCDC69,0.17463
CCDC7,-0.18342
CCDC70,0.16179
CCDC71,-0.054737
CCDC71L,-0.39318
CCDC73,-0.37073
CCDC74A,0.045249
CCDC74B,0.23909
CCDC77,-0.030028
CCDC78,-0.1927
CCDC8,-0.0054209
CCDC80,-0.095633
CCDC81,0.077857
CCDC82,-0.15693
CCDC83,-0.25586
CCDC85A,0.036501
CCDC85B,0.011526
CCDC85C,0.23423
CCDC86,-0.18655
CCDC87,0.095767
CCDC88A,-0.086234
CCDC88B,0.025165
CCDC88C,0.3989
CCDC89,-0.28636
CCDC9,0.011156
CCDC90B,0.029469
CCDC91,-0.021736
CCDC92,0.0682
CCDC93,0.2154
CCDC96,0.19132
CCDC97,-0.16315
CCDC9B,0.089379
CCER1,0.2458
CCER2,0.13054
CCHCR1,0.18986
CCIN,0.16512
CCK,0.021685
CCKAR,0.033821
CCKBR,-0.17077
CCL1,0.2051
CCL11,-0.20992
CCL13,3.55e-05
CCL14,0.074277
CCL15,0.0002875
CCL16,0.0021045
CCL17,-0.19129
CCL18,0.014156
CCL19,-0.035626
