Gene,Score
ARPC4-TTLL3,-0.618088449
ARPC5,-0.557616021
ARPC5L,-1.813787653
ARPP19,-0.547662624
ARPP21,-1.133478894
ARR3,-0.834581241
ARRB1,-1.589510859
ARRB2,-0.635202548
ARRDC1,-0.553079012
ARRDC1-AS1,-1.729548472
ARRDC2,-0.310314724
ARRDC3,-3.899815713
ARRDC4,-0.280791319
ARRDC5,-0.64433283
ARSA,-0.522548298
ARSB,-0.227672205
ARSD,-0.279977021
ARSE,-2.261172481
ARSF,-0.035197482
ARSG,-1.602844784
ARSH,-0.800555839
ARSI,-0.760578357
ARSJ,-0.503780448
ARSK,-0.687463331
ART1,-1.440296275
ART3,-1.546958558
ART4,-0.066702484
ART5,-0.700317933
ARTN,-0.639365254
ARV1,-1.430199689
ARVCF,-0.401004851
ARX,-0.748046875
AS3MT,-0.632593169
ASAH1,-0.220869609
ASAH2,-1.076612559
ASAH2B,-0.504201267
ASAP1,-1.068439592
ASAP2,-1.604784225
ASAP3,-0.498595409
ASB1,-1.167453599
ASB10,-1.354822467
ASB11,-2.415776291
ASB12,-1.338445883
ASB13,-0.459340281
ASB14,-0.842026526
ASB15,-0.3487784
ASB16,-0.708920613
ASB17,-0.776714425
ASB18,-0.260865641
ASB2,-2.700325653
ASB3,-1.227639488
ASB4,-0.55481538
ASB5,-0.802078038
ASB6,-1.071360035
ASB7,-2.662872199
ASB8,-0.131817655
ASB9,-0.155446168
ASCC1,-0.13908473
ASCC2,-0.56966992
ASCC3,-0.412955195
ASCL1,-0.442493635
ASCL2,-0.267028101
ASCL3,-0.664068224
ASCL4,-0.310418867
ASCL5,-0.318114816
ASF1A,-1.17303409
ASF1B,-0.372916328
ASGR1,-0.224643257
ASGR2,-1.501399708
ASH1L,-0.968203203
ASH2L,-0.72852162
ASIC1,-0.344377537
ASIC2,-1.133557842
ASIC3,-0.404032487
ASIC4,-2.976786551
ASIC5,-0.480456319
ASIP,-0.488907864
ASL,-0.949897931
ASMT,-0.221658307
ASMTL,-0.416737635
ASNA1,-1.659885098
ASNS,-0.741854916
ASNSD1,-0.217097967
ASPA,-0.52453286
ASPDH,-0.396880771
ASPG,-0.506374729
ASPH,-0.285193738
ASPHD1,-0.527336326
ASPHD2,-0.497680882
ASPM,-1.16372788
ASPRV1,-0.810098737
ASPSCR1,-0.493709476
ASRGL1,-1.082926648
ASS1,-0.672735007
ASTE1,-0.737875314
ASTL,-0.333453967
ASTN1,-0.84028392
ASTN2,-0.407648518
ASUN,-1.092129579
ASXL1,-0.820695599
ASXL2,-8.208653412
ASXL3,-0.278158722
ASZ1,-0.406331841
ATAD1,-0.33370771
ATAD2,-0.773952682
ATAD2B,-2.261066863
ATAD3A,-1.605038531
ATAD3B,-1.20842525
ATAD3C,-0.563870778
ATAD5,-1.35864181
ATAT1,-0.865297197
ATCAY,-2.413542184
ATE1,-0.822405178
ATF1,-1.077820593
ATF2,-0.967269658
ATF3,-0.537633698
ATF4,-1.88945056
ATF5,-0.731699075
ATF6,-1.424820639
ATF6B,-1.099755504
ATF7,-1.311148596
ATF7IP,-6.099833305
ATF7IP2,-0.665574744
ATG10,-0.211307715
ATG12,-0.392162069
ATG13,-0.90434805
ATG14,-0.14648283
ATG16L1,-1.505767589
ATG16L2,-0.307738723
ATG2A,-0.299699781
ATG2B,-0.690237858
ATG3,-0.23341416
ATG4A,-0.788769838
ATG4B,-0.0861713
ATG4C,-0.99187032
ATG4D,-0.596584469
ATG5,-0.367472507
ATG7,-0.389918668
ATG9A,-0.391797359
ATG9B,-0.444984895
ATHL1,-0.698063471
ATIC,-0.406917354
ATL1,-0.378500608
ATL2,-0.938032723
ATL3,-0.990687238
ATM,-2.714116476
ATMIN,-0.190714928
ATN1,-0.522565595
ATOH1,-0.503311937
ATOH7,-0.638304931
ATOH8,-0.980515312
ATOX1,-0.319314099
ATP10A,-0.753449499
ATP10B,-0.330571278
ATP10D,-0.995129828
ATP11A,-1.12301076
ATP11B,-1.40357245
ATP11C,-0.855868476
ATP12A,-0.777139176
ATP13A1,-0.117561626
ATP13A2,-1.194636278
ATP13A3,-1.791171835
ATP13A4,-0.45209779
ATP13A5,-1.335870176
ATP1A1,-1.254404292
ATP1A2,-1.367805793
ATP1A3,-0.571192305
ATP1A4,-1.94996015
ATP1B1,-2.569673733
ATP1B2,-0.324082849
ATP1B3,-1.188043136
ATP1B4,-0.262792905
ATP2A1,-0.600809505
ATP2A2,-0.338136347
ATP2A3,-0.29801915
ATP2B1,-0.324025682
ATP2B2,-0.32261548
ATP2B3,-0.988507619
ATP2B4,-1.374232837
ATP2C1,-1.808289362
ATP2C2,-0.7083711
ATP4A,-0.63711284
ATP4B,-0.694489783
ATP5A1,-0.948531586
ATP5B,-0.706227826
ATP5C1,-0.425694352
ATP5D,-0.759883802
ATP5E,-0.273635001
ATP5F1,-0.50238062
ATP5G1,-0.985256222
ATP5G2,-0.452206026
ATP5G3,-0.61680017
ATP5H,-0.170584285
ATP5I,-1.166735413
ATP5J,-0.828943945
ATP5J2,-0.834203271
ATP5J2-PTCD1,-0.486686688
ATP5L,-0.760890844
ATP5L2,-0.266487697
ATP5O,-1.248023311
ATP5S,-1.712062315
ATP5SL,-0.554529824
ATP6AP1,-1.562705746
ATP6AP1L,-0.319055547
ATP6AP2,-0.549195921
ATP6V0A1,-0.021726086
ATP6V0A2,-0.497093138
ATP6V0A4,-1.13316313
ATP6V0B,-0.708222801
ATP6V0C,-0.812422524
ATP6V0D1,-2.30956959
ATP6V0D2,-0.47069389
ATP6V0E1,-0.53218037
ATP6V0E2,-1.10150514
ATP6V1A,-0.733619396
ATP6V1B1,-1.257618522
ATP6V1B2,-0.64175475
ATP6V1C1,-1.292682653
ATP6V1C2,-1.682978547
ATP6V1D,-1.205515455
ATP6V1E1,-1.001841166
ATP6V1E2,-0.154616071
ATP6V1F,-0.299745041
ATP6V1G1,-0.411042107
ATP6V1G2,-0.794536648
ATP6V1G3,-0.67021425
ATP6V1H,-0.529769232
ATP7A,-0.560641302
ATP7B,-1.791144009
ATP8A1,-0.708959598
ATP8A2,-0.695725874
ATP8B1,-0.201057613
ATP8B2,-0.497193467
ATP8B3,-1.103065985
ATP8B4,-0.519455741
ATP9A,-0.129213179
ATP9B,-1.054465308
ATPAF1,-0.377816314
ATPAF2,-0.511243823
ATPIF1,-0.977792135
ATR,-1.404603833
ATRAID,-0.726292398
ATRIP,-0.56007453
ATRN,-2.253407196
ATRNL1,-1.595027737
ATRX,-2.02581326
ATXN1,-0.797544158
ATXN10,-1.656549743
ATXN1L,-0.434489103
ATXN2,-1.02344965
ATXN2L,-1.304186401
ATXN3,-0.451495181
ATXN3L,-1.114183427
ATXN7,-0.451448328
ATXN7L1,-1.108283692
ATXN7L2,-0.787199549
ATXN7L3,-1.480714984
ATXN7L3B,-0.724394297
AUH,-0.910858043
AUNIP,-0.480111642
AUP1,-0.881165818
AURKA,-0.749829519
AURKAIP1,-2.691901966
AURKB,-1.60090879
AURKC,-0.327194181
AUTS2,-0.96796683
AVEN,-0.047378943
AVIL,-1.037047513
AVL9,-0.370505998
AVP,-0.889143294
AVPI1,-0.750181485
AVPR1A,-1.001565298
AVPR1B,-0.516828279
AVPR2,-1.305372919
AWAT1,-0.512119766
AWAT2,-2.112105194
AXDND1,-0.455186102
AXIN1,-1.109688797
AXIN2,-0.991109539
AXL,-0.506871619
AZGP1,-1.16347284
AZI2,-0.624334588
AZIN1,-0.278735833
AZIN2,-0.829642998
AZU1,-1.040577042
B2M,-1.111714728
B3GALNT1,-0.221839883
B3GALNT2,-0.928816911
B3GALT1,-0.528889626
B3GALT2,-0.511866323
B3GALT4,-1.097906733
B3GALT5,-0.423412365
B3GALT6,-0.313311983
B3GALTL,-0.146202119
B3GAT1,-0.964163622
B3GAT2,-0.385837343
B3GAT3,-0.246324244
B3GNT2,-0.328402525
B3GNT3,-0.377777003
B3GNT4,-0.523340365
B3GNT5,-0.886438093
B3GNT6,-0.371054515
B3GNT7,-1.005112969
B3GNT8,-0.738536802
B3GNT9,-0.438756823
B3GNTL1,-1.742923715
B4GALNT1,-1.351281096
B4GALNT2,-0.14910903
B4GALNT3,-0.347115866
B4GALNT4,-0.29016719
B4GALT1,-2.417582127
B4GALT2,-0.75711849
B4GALT3,-0.331881457
B4GALT4,-0.492036348
B4GALT5,-0.417733148
B4GALT6,-0.106439567
B4GALT7,-0.305126248
B4GAT1,-1.214133576
B9D1,-0.491045404
B9D2,-0.72704566
BAALC,-0.446823058
BAAT,-0.489920153
BABAM1,-0.76388921
BACE1,-1.541237357
BACE2,-1.350452131
BACH1,-1.115970916
BACH2,-0.781070945
BAD,-0.229605996
BAG1,-0.187491327
BAG2,-0.247309036
BAG3,-0.54906411
BAG4,-0.69475632
BAG5,-0.51756604
BAG6,-1.626893896
BAHCC1,-0.528324432
BAHD1,-0.395419124
BAIAP2,-0.216502721
BAIAP2L1,-0.803228156
BAIAP2L2,-0.13960536
BAIAP3,-1.177598701
BAK1,-0.746665716
BAMBI,-1.461743209
BANF1,-0.856465484
BANF2,-0.276185014
BANK1,-0.467011038
BANP,-0.313357094
BAP1,-2.753327659
BARD1,-0.570169423
BARHL1,-0.620706044
BARHL2,-0.726725923
BARX1,-0.496327675
BARX2,-0.504202644
BASP1,-0.627208385
BATF,-0.540485666
BATF2,-0.439620969
BATF3,-0.350893433
BAX,-0.520910805
BAZ1A,-6.146211649
BAZ1B,-1.358205594
BAZ2A,-1.089127146
BAZ2B,-0.298563455
BBC3,-1.082371198
BBIP1,-0.597585711
BBOX1,-1.577204874
BBS1,-0.280913993
BBS10,-0.555709322
BBS12,-0.950696094
BBS2,-0.626249194
BBS4,-0.106691991
BBS5,-0.720119845
BBS7,-0.668999085
BBS9,-0.93398536
BBX,-0.271535378
BCAM,-0.540755354
BCAN,-1.933748538
BCAP29,-0.443261235
BCAP31,-0.86012632
BCAR1,-2.373740787
BCAR3,-0.613706899
BCAS1,-0.802351298
BCAS2,-1.113015242
BCAS3,-0.132447018
BCAS4,-0.262107305
BCAT1,-1.666297409
BCAT2,-1.554763352
BCCIP,-0.934752308
BCDIN3D,-0.770224607
BCHE,-0.711399655
BCKDHA,-2.112276848
BCKDHB,-0.653156598
BCKDK,-2.210715583
BCL10,-1.350321271
BCL11A,-1.893247588
BCL11B,-3.559122812
BCL2,-0.504424206
BCL2A1,-0.736329607
BCL2L1,-1.342404943
BCL2L10,-0.977947972
BCL2L11,-1.676432541
BCL2L12,-0.567335195
BCL2L13,-0.959677472
BCL2L14,-0.494356377
BCL2L15,-0.351442729
BCL2L2,-0.988138409
BCL2L2-PABPN1,-1.719169953
BCL3,-0.710526976
BCL6,-0.551554787
BCL6B,-0.077169519
BCL7A,-0.328694216
BCL7B,-0.294883764
BCL7C,-1.032723201
BCL9,-0.547104637
BCL9L,-0.758215589
BCLAF1,-1.137836304
BCO1,-0.139603436
BCO2,-1.505477901
BCOR,-0.755346177
BCORL1,-0.023377447
BCR,-3.243364011
BCS1L,-0.566201063
BDH1,-1.51084511
BDH2,-0.611411554
BDKRB1,-1.08376324
BDKRB2,-0.627591528
BDNF,-0.444094423
BDP1,-1.445932369
BEAN1,-0.634079881
BECN1,-0.113732761
BEGAIN,-0.766687843
BEND2,-0.985371332
BEND3,-0.938853086
BEND4,-1.206903264
BEND5,-0.4891572
BEND6,-0.26872386
BEND7,-0.412643286
BEST1,-0.096600001
BEST2,-0.595786665
BEST3,-0.553653175
BEST4,-0.584916319
BET1,-0.507613812
BET1L,-1.216355761
BEX1,-0.095542415
BEX2,-0.80021667
BEX4,-0.648257884
BEX5,-0.63526497
BFAR,-0.212794819
BFSP1,-0.879800601
BFSP2,-0.961354228
BGLAP,-1.494265284
BGN,-0.472466974
BHLHA15,-1.223873423
BHLHA9,-0.456500338
BHLHB9,-1.61254049
BHLHE22,-0.764355399
BHLHE23,-0.740278278
BHLHE40,-0.545177037
BHLHE41,-0.619183466
BHMT,-1.013628743
BHMT2,-0.330908634
BICC1,-0.746359339
BICD1,-0.95705558
BICD2,-0.867438082
BID,-1.113228692
BIK,-0.532330004
BIN1,-0.516367328
BIN2,-0.91809993
BIN3,-0.393493394
BIRC2,-0.547586805
BIRC3,-1.808177833
BIRC5,-1.909141912
BIRC6,-1.82991729
BIRC7,-0.036910756
BIRC8,-0.445287093
BIVM,-0.460706375
BIVM-ERCC5,-1.800704543
BLCAP,-0.687946392
BLID,-1.054905148
BLK,-0.199968794
BLM,-0.341785606
BLMH,-0.934324566
BLNK,-0.508326697
BLOC1S1,-0.12866639
BLOC1S2,-0.574150232
BLOC1S3,-0.310175697
BLOC1S4,-0.393773024
BLOC1S5,-0.997165106
BLOC1S6,-0.709688832
BLVRA,-0.748603479
BLVRB,-0.35522781
BLZF1,-0.493297911
BMF,-2.083239544
BMI1,-0.756798514
BMP1,-0.755857905
BMP10,-0.780567601
BMP15,-1.367929316
BMP2,-1.229733408
BMP2K,-0.428913701
BMP3,-0.575701693
BMP4,-1.194575491
BMP5,-0.881908895
BMP6,-0.531083035
BMP7,-0.571101396
BMP8A,-0.86826069
BMP8B,-0.462129173
BMPER,-0.254852304
BMPR1A,-0.153269924
BMPR1B,-0.535405212
BMPR2,-0.046077773
BMS1,-0.427011459
BMX,-1.114161242
BNC1,-0.456489987
BNC2,-0.961648429
BNIP1,-0.077752041
BNIP2,-0.182942502
BNIP3,-0.627565382
BNIP3L,-0.573601125
BNIPL,-0.563999009
BOC,-0.89064458
BOD1,-0.622457058
BOD1L1,-0.083415498
BOD1L2,-0.638493487
BOK,-0.912948312
BOLA1,-0.431687203
BOLA2,-0.56146478
BOLA2B,-0.56146478
BOLA3,-0.351993514
BOLL,-1.211487666
BOP1,-0.413178368
BORA,-0.855597014
BPGM,-0.364186316
BPHL,-1.106801511
BPI,-0.464970655
BPIFA1,-0.557767418
BPIFA2,-0.465986372
BPIFA3,-0.404401297
BPIFB1,-0.225682462
BPIFB2,-0.793591326
BPIFB3,-0.79727365
BPIFB4,-0.587735274
BPIFB6,-0.264610483
BPIFC,-0.59244139
BPNT1,-0.560736933
BPTF,-0.942618342
BPY2,-1.069267094
BPY2B,-1.069267094
BPY2C,-1.069267094
BRAF,-0.722402197
BRAP,-0.705467287
BRAT1,-0.308542732
BRCA1,-1.585452394
BRCA2,-1.670997118
BRCC3,-1.299409058
BRD1,-2.47076888
BRD2,-5.511984954
BRD3,-1.701052136
BRD4,-3.847181214
BRD7,-0.169585859
BRD8,-1.009209666
BRD9,-2.44854217
BRDT,-0.939259646
BRE,-0.719399047
BRF1,-0.952396377
BRF2,-1.214365922
BRI3,-0.582802435
BRI3BP,-0.463433473
BRICD5,-0.463007402
BRINP1,-0.651199394
BRINP2,-0.038966263
BRINP3,-0.481208378
BRIP1,-0.340896902
BRIX1,-0.207928593
BRK1,-0.748256719
BRMS1,-0.887893535
BRMS1L,-0.393677677
BROX,-0.323108795
BRPF1,-0.565465432
BRPF3,-0.380103044
BRS3,-0.328080822
BRSK1,-0.090513875
BRSK2,-1.991857191
BRWD1,-1.369489525
BRWD3,-0.541873267
BSCL2,-1.215863708
BSDC1,-1.056781378
BSG,-0.999191096
BSN,-0.213041574
BSND,-0.26127908
BSPH1,-0.153597791
BSPRY,-2.510404288
BST1,-0.792747636
BST2,-0.667537157
BSX,-0.593795377
BTAF1,-0.078870986
BTBD1,-0.461781491
BTBD10,-1.556801139
BTBD11,-1.259541465
BTBD16,-0.58007721
BTBD17,-0.478619391
BTBD18,-0.089557453
BTBD19,-1.609111562
BTBD2,-0.600416949
BTBD3,-0.721055473
BTBD6,-1.263752428
BTBD7,-0.510661997
BTBD8,-0.976842018
BTBD9,-0.689694844
BTC,-0.1862114
BTD,-1.386134096
BTF3,-0.61775483
BTF3L4,-0.272172453
BTG1,-0.155219747
BTG2,-0.189152029
BTG3,-0.143002885
BTG4,-0.716074317
BTK,-1.842982792
BTLA,-0.492667138
BTN1A1,-0.526076213
BTN2A1,-0.242508689
BTN2A2,-1.798610604
BTN3A1,-0.713514398
BTN3A2,-1.00264349
BTN3A3,-0.756165589
BTNL10,-0.575676257
BTNL2,-1.998359709
BTNL3,-0.867507927
BTNL8,-0.73469137
BTNL9,-0.71576815
BTRC,-0.265440154
BUB1,-1.535258582
BUB1B,-0.138979116
BUB3,-1.013021421
BUD13,-0.623585363
BUD31,-0.443479997
BVES,-0.725953085
BYSL,-1.355693017
BZRAP1,-1.22453539
BZW1,-0.704477684
BZW2,-0.725453659
C10orf10,-0.317943578
C10orf105,-1.151752818
C10orf11,-0.365476144
C10orf111,-0.743739265
C10orf128,-1.128668469
C10orf2,-0.455532729
C10orf25,-0.174905748
C10orf35,-0.771594147
C10orf54,-0.428376292
C10orf76,-0.846585447
C10orf99,-0.911962764
C11orf24,-1.260647079
C11orf31,-0.550555526
C11orf45,-0.692681215
C11orf68,-1.00260668
C11orf73,-0.132496807
C11orf80,-0.225978363
C11orf87,-0.678265388
C11orf94,-0.701046317
C11orf95,-1.031202768
C11orf96,-0.451146206
C11orf97,-0.457317075
C12orf10,-1.104580136
C12orf49,-0.179149314
C12orf65,-0.239002262
C12orf73,-0.277676504
C14orf1,-0.258958471
C14orf132,-0.49077144
C14orf169,-1.00601124
C14orf178,-0.675898067
C14orf180,-0.812523665
C14orf2,-0.602989576
C14orf37,-0.55903957
C14orf80,-0.818270308
C14orf93,-0.482763106
C15orf27,-0.419634596
C15orf32,-0.495796269
C15orf48,-0.8202855
C15orf54,-0.67755165
C15orf61,-0.477908226
C16orf52,-0.148014309
C16orf54,-1.052089748
C16orf58,-0.407789811
C16orf62,-0.400905379
C16orf82,-0.653378091
C16orf89,-0.55477172
C16orf91,-0.921823204
C16orf92,-0.659874719
C17orf100,-0.510180087
C17orf49,-0.201532262
C17orf62,-1.732600234
C17orf67,-0.46421643
C17orf70,-1.404581279
C17orf74,-0.581974816
C17orf77,-0.662464278
C17orf78,-0.583567635
C17orf80,-0.202580626
C17orf85,-0.124218917
C17orf89,-0.29517889
C17orf96,-0.142173643
C17orf99,-0.965377146
C18orf32,-0.270333306
C18orf54,-0.890962655
C18orf8,-0.29390818
C19orf12,-0.498006518
C19orf18,-0.521910236
C19orf24,-1.11433993
C19orf26,-0.444180633
C19orf38,-0.520502725
C19orf68,-0.691074388
C19orf70,-1.24017157
C19orf80,-0.547965451
C19orf84,-0.41714039
C1D,-0.494591662
C1GALT1,-1.779300258
C1GALT1C1,-0.989977997
C1GALT1C1L,-0.858655573
C1orf101,-0.599233894
C1orf111,-0.888810289
C1orf115,-0.509762398
C1orf127,-0.205404134
C1orf159,-0.455763844
C1orf162,-0.102238499
C1orf167,-0.484760866
C1orf168,-1.02418107
C1orf174,-0.374197
C1orf185,-0.201006227
C1orf186,-0.350451666
C1orf198,-1.238531501
C1orf204,-0.872167214
C1orf210,-1.065897263
C1orf226,-0.705766607
C1orf228,-0.776195622
C1orf233,-0.647191162
C1orf27,-0.139342105
C1orf43,-0.648591438
C1orf53,-0.535283445
C1orf54,-0.717019066
C1orf56,-0.483836691
C1orf61,-0.419560278
C1orf87,-1.209895929
C1orf95,-0.992157207
C1QA,-0.903744286
C1QB,-1.057742049
C1QBP,-0.360825138
C1QC,-0.519638347
C1QL1,-0.771861475
C1QL2,-0.713816245
C1QL3,-1.439913291
C1QL4,-0.886649954
C1QTNF1,-0.747376974
C1QTNF2,-1.918496801
C1QTNF3,-0.313610507
C1QTNF4,-0.377219952
C1QTNF5,-2.405109326
C1QTNF6,-0.503462827
C1QTNF7,-2.110552475
C1QTNF8,-0.890217441
C1QTNF9,-0.563467355
C1QTNF9B,-0.532865703
C1R,-0.4706648
C1RL,-1.899309041
C1S,-0.837058106
C2,-1.58967618
C20orf141,-0.305030634
C20orf173,-0.687406957
C20orf194,-0.561404117
C20orf195,-0.323645051
C20orf203,-0.701531558
C20orf24,-0.403131966
C20orf27,-0.264212058
C21orf2,-1.684884093
C21orf33,-0.980178755
C21orf62,-0.683920018
C22orf15,-0.512281422
C22orf24,-0.268461114
C22orf46,-0.591364782
C2CD2,-0.678461787
C2CD2L,-1.616315535
C2CD3,-1.419761903
C2CD4A,-0.123181273
C2CD4B,-0.849810521
C2CD4C,-0.670333091
C2CD4D,-0.401778831
C2CD5,-1.703790641
C2orf40,-0.313582565
C2orf47,-1.63590485
C2orf66,-0.413562449
C2orf69,-0.924367024
C2orf73,-0.836750934
C2orf74,-0.464013414
C2orf78,-0.224510071
C2orf81,-0.791836819
C2orf82,-0.327154821
C3,-1.46797487
C3AR1,-0.70282697
C3orf17,-1.150002016
C3orf18,-0.245100843
C3orf20,-0.335858457
C3orf30,-0.425648973
C3orf33,-0.952692783
C3orf35,-0.673884678
C3orf52,-0.37845105
C3orf58,-1.082506062
C3orf80,-0.807725866
C4A,-0.6585104
C4B,-0.181045001
C4BPA,-0.034462841
C4BPB,-2.436303458
C4orf26,-0.293113848
C4orf29,-0.415325668
C4orf3,-1.012119287
C4orf32,-0.931560308
C4orf48,-0.661809065
C4orf50,-0.822165756
C5,-0.268114294
C5AR1,-0.429771416
C5AR2,-1.039540671
C5orf15,-0.614967436
C5orf28,-0.614638524
C5orf38,-0.688307156
C5orf42,-1.081680922
C5orf46,-0.425353381
C5orf60,-0.371832031
C5orf63,-0.462579928
C5orf64,-0.809056252
C5orf66,-0.79688618
C6,-0.63055689
C6orf1,-0.792511462
C6orf10,-0.163135247
C6orf120,-0.540490389
C6orf136,-0.663601939
C6orf15,-0.668811552
C6orf183,-0.803842997
C6orf203,-0.508874028
C6orf226,-0.343630846
C6orf25,-0.710333569
C6orf47,-0.907416467
C6orf58,-0.272066261
C6orf89,-0.458134694
C7,-0.975422812
C7orf25,-0.181388785
C7orf33,-0.334409979
C7orf34,-0.822497974
C7orf43,-0.347343767
C7orf49,-0.172053973
C7orf50,-0.445333521
C7orf55,-0.205919256
C7orf55-LUC7L2,-0.81565027
C7orf57,-0.617993993
C7orf60,-0.821789574
C7orf61,-0.348168439
C7orf62,-0.574485865
C7orf65,-0.323019873
C7orf66,-0.384879472
C7orf69,-0.145380661
C7orf71,-0.25661782
C7orf72,-0.66271981
C7orf73,-0.632172975
C7orf76,-1.620700721
C8A,-0.537547068
C8B,-0.543973154
C8G,-0.261975179
C8orf22,-1.051511743
C8orf31,-0.903673266
C8orf33,-0.829779887
C8orf34,-0.334519265
C8orf37,-0.976638963
C8orf4,-0.396571494
C8orf44,-0.314719376
C8orf44-SGK3,-0.671711061
C8orf46,-0.584440925
C8orf48,-0.54246924
C8orf58,-0.873522993
C8orf59,-0.09363731
C8orf74,-1.374268675
C8orf76,-0.201281471
C8orf82,-0.430513578
C8orf86,-0.658129812
C8orf87,-0.604505071
C9,-0.352898251
C9orf106,-0.683681533
C9orf114,-2.141273065
C9orf116,-0.928565465
C9orf117,-1.534815557
C9orf129,-1.121747561
C9orf131,-1.78289341
C9orf135,-0.603282879
C9orf139,-0.78748058
C9orf142,-0.33225272
C9orf152,-0.542745393
C9orf153,-0.673087948
C9orf156,-0.781238752
C9orf16,-0.553663901
C9orf163,-0.37567121
C9orf170,-0.883711596
C9orf171,-0.649489424
C9orf172,-0.176124607
C9orf173,-1.553510595
C9orf24,-1.121826084
C9orf3,-1.103372973
C9orf40,-1.205107445
C9orf41,-0.825006318
C9orf43,-0.757472649
C9orf47,-0.593826385
C9orf50,-0.682654953
C9orf57,-0.734029527
C9orf62,-0.746710223
C9orf64,-0.629358776
C9orf66,-0.576552815
C9orf69,-1.338833375
C9orf72,-0.582771079
C9orf78,-0.665276948
C9orf84,-0.371998811
C9orf85,-0.700334825
C9orf89,-0.273451393
C9orf9,-0.808120357
C9orf91,-0.412599276
CA1,-0.095428373
CA10,-0.398070071
CA11,-0.920942703
CA12,-0.843901272
CA13,-0.893489295
CA14,-0.635469802
CA2,-1.393359041
CA3,-0.533045253
CA4,-0.903353704
CA5A,-1.721203932
CA5B,-0.708572221
CA6,-0.763252898
CA7,-1.165540738
CA8,-0.442658205
CA9,-0.759190542
CAAP1,-0.107028144
CAB39,-0.080341458
CAB39L,-0.435029115
CABIN1,-3.33539192
CABLES1,-0.187380534
CABLES2,-0.855875828
CABP1,-0.396131037
CABP2,-1.144030751
CABP4,-0.979931602
CABP5,-1.084599488
CABP7,-1.583582704
CABS1,-0.801063837
CABYR,-1.16607851
CACFD1,-1.633120656
CACHD1,-0.209366701
CACNA1A,-0.037709546
CACNA1B,-0.444001471
CACNA1C,-1.407946597
CACNA1D,-0.358693214
CACNA1E,-1.155465656
CACNA1F,-0.736801581
CACNA1G,-2.656521246
CACNA1H,-1.402998481
CACNA1I,-0.338421236
CACNA1S,-0.024187778
CACNA2D1,-0.93615257
CACNA2D2,-0.083113636
CACNA2D3,-0.700908369
CACNA2D4,-0.345012129
CACNB1,-0.722202279
CACNB2,-2.505851332
CACNB3,-1.074402945
CACNB4,-0.328472429
CACNG1,-0.3177348
CACNG2,-1.326678232
CACNG3,-0.350121413
CACNG4,-0.807258708
CACNG5,-0.320737841
CACNG6,-0.858551233
CACNG7,-0.220621025
CACNG8,-0.444054658
CACTIN,-0.471673582
CACUL1,-1.613401668
CACYBP,-0.738138523
CAD,-1.331427684
CADM1,-0.040916204
CADM2,-0.636619119
CADM3,-0.082897956
CADM4,-1.386963112
CADPS,-0.800796792
CADPS2,-1.191170259
CAGE1,-0.290617464
CALB1,-2.380930144
CALB2,-1.077719303
CALCA,-0.986164135
CALCB,-0.096402286
CALCOCO1,-0.774938116
CALCOCO2,-1.284661439
CALCR,-0.363317232
CALCRL,-0.43183007
CALD1,-0.644291666
CALHM1,-0.204746351
CALHM2,-1.314416192
CALHM3,-0.849360313
CALM1,-0.307553585
CALM2,-0.989219267
CALM3,-2.23095205
CALML3,-0.512785577
CALML4,-1.186949921
CALML5,-1.673422452
CALML6,-1.038391233
CALN1,-0.273571001
CALR,-0.382030546
CALR3,-0.180879611
CALU,-0.575914118
CALY,-0.270245253
CAMK1,-0.585135633
CAMK1D,-1.262931135
CAMK1G,-0.727626425
CAMK2A,-1.102510256
CAMK2B,-0.868518279
CAMK2D,-0.675706235
CAMK2G,-0.073556521
CAMK2N1,-0.650342437
CAMK2N2,-0.79896488
CAMK4,-0.305805834
CAMKK1,-0.83227864
CAMKK2,-0.950082725
CAMKMT,-1.089325872
CAMKV,-0.263653743
CAMLG,-0.191255741
CAMP,-0.529950377
CAMSAP1,-0.877100741
CAMSAP2,-1.741565304
CAMSAP3,-0.899583631
CAMTA1,-1.829191016
CAMTA2,-1.749934929
CAND1,-0.887943432
CAND2,-1.168821823
CANT1,-0.098337416
CANX,-2.608569772
CAP1,-0.168239536
CAP2,-0.294319548
CAPG,-1.300389262
CAPN1,-0.613713935
CAPN10,-2.424526942
CAPN11,-0.628790361
CAPN12,-0.11262984
CAPN13,-1.612303001
CAPN14,-2.411517348
CAPN15,-0.246836643
CAPN2,-0.665840034
CAPN3,-0.5508655
CAPN5,-2.423344274
CAPN6,-0.905501185
CAPN7,-0.249328399
CAPN8,-2.00508129
CAPN9,-1.962581075
CAPNS1,-0.364409091
CAPNS2,-0.486228835
CAPRIN1,-0.193409875
CAPRIN2,-0.398927799
CAPS,-0.134813257
CAPS2,-0.324171478
CAPSL,-0.124793847
CAPZA1,-0.366501831
CAPZA2,-0.547647084
CAPZA3,-0.089248647
CAPZB,-0.746196255
CARD10,-0.758767732
CARD11,-1.25863498
CARD14,-1.160927405
CARD16,-2.694242525
CARD17,-0.678937665
CARD18,-0.750626974
CARD6,-0.399525477
CARD8,-0.676805367
CARD9,-1.914466349
CARF,-0.716850391
CARHSP1,-0.558724315
CARKD,-0.512192465
CARM1,-5.425537909
CARNS1,-1.140860655
CARS,-0.45354038
CARS2,-0.289649437
CARTPT,-1.857301982
CASC1,-0.413250787
