Gene,Score
ARL11,-0.925270391
ARL13A,-0.677220947
ARL13B,-1.187750245
ARL14,-0.496439061
ARL14EP,-2.514422038
ARL14EPL,-1.360774271
ARL15,-1.1452650359999998
ARL16,-0.97519427
ARL17A,-0.932782172
ARL17B,-0.932782172
ARL2,-1.154548082
ARL2BP,-0.188370127
ARL3,-0.560086483
ARL4A,-0.460166698
ARL4C,-0.660088033
ARL4D,-1.0098903240000001
ARL5A,-0.41848836799999994
ARL5B,-0.08962221599999999
ARL5C,-0.8056880190000001
ARL6,-0.90531862
ARL6IP1,-0.38809594799999997
ARL6IP4,-1.2359421320000001
ARL6IP5,-0.155791823
ARL6IP6,-0.669336484
ARL8A,-0.95971183
ARL8B,-0.768627507
ARL9,-0.513594331
ARMC1,-0.5116047570000001
ARMC10,-0.9511421259999999
ARMC12,-0.462726624
ARMC2,-0.413184719
ARMC3,-0.7512328979999999
ARMC4,-1.185390803
ARMC5,-0.11252827800000001
ARMC6,-0.08697570800000001
ARMC7,-0.647319757
ARMC8,-0.305499574
ARMC9,-0.316074504
ARMCX1,-0.500502999
ARMCX2,-0.9021241759999999
ARMCX3,-1.390124729
ARMCX4,-1.120110077
ARMCX5,-0.424759365
ARMCX5-GPRASP2,-0.590458502
ARMCX6,-3.082594639
ARMS2,-0.970814113
ARNT,-2.121355759
ARNT2,-0.950960667
ARNTL,-1.4026367690000001
ARNTL2,-0.217817893
ARPC1A,-0.7191423090000001
ARPC1B,-0.290722714
ARPC2,-0.7665859540000001
ARPC3,-1.079819886
ARPC4,-0.093013254
ARPC4-TTLL3,-0.981118642
ARPC5,-1.120256214
ARPC5L,-0.996586121
ARPP19,-1.456871213
ARPP21,-2.15410504
ARR3,-0.25279314399999997
ARRB1,-0.34094396299999996
ARRB2,-0.360380663
ARRDC1,-1.0441261579999999
ARRDC1-AS1,-0.8990800179999999
ARRDC2,-1.111497751
ARRDC3,-1.6038766269999998
ARRDC4,-0.19876761899999998
ARRDC5,-0.518136495
ARSA,-0.32627381899999996
ARSB,-0.5009418520000001
ARSD,-0.18069736399999997
ARSE,-0.462407833
ARSF,-0.333866935
ARSG,-0.641087437
ARSH,-1.14468587
ARSI,-1.099709096
ARSJ,-0.9002784220000001
ARSK,-0.459038471
ART1,-0.574227584
ART3,-0.470391677
ART4,-0.318106168
ART5,-0.46420051
ARTN,-0.760239584
ARV1,-1.665500961
ARVCF,-2.090941156
ARX,-0.6408671979999999
AS3MT,-1.268307968
ASAH1,-1.139256939
ASAH2,-0.85335276
ASAH2B,-1.040513676
ASAP1,-0.290910154
ASAP2,-0.9001643709999999
ASAP3,-0.375773742
ASB1,-1.269202928
ASB10,-0.577036339
ASB11,-0.9290226640000001
ASB12,-0.714688531
ASB13,-0.435702637
ASB14,-1.491841056
ASB15,-0.285461741
ASB16,-0.86033773
ASB17,-0.252357877
ASB18,-0.770972813
ASB2,-1.043257783
ASB3,-0.216853422
ASB4,-1.043560733
ASB5,-1.4338338919999998
ASB6,-0.786983922
ASB7,-3.432767782
ASB8,-0.574582715
ASB9,-0.427994834
ASCC1,-0.993956352
ASCC2,-1.564473337
ASCC3,-0.571519067
ASCL1,-0.18055578100000003
ASCL2,-0.443061276
ASCL3,-0.04079765
ASCL4,-0.395925022
ASCL5,-1.318919001
ASF1A,-0.11088543199999999
ASF1B,-1.134449581
ASGR1,-0.276875616
ASGR2,-1.02634511
ASH1L,-1.9615096630000002
ASH2L,-1.432581651
ASIC1,-0.607617063
ASIC2,-0.377739557
ASIC3,-0.490348565
ASIC4,-0.28946461100000004
ASIC5,-0.722106473
ASIP,-0.438974917
ASL,-1.305528263
ASMT,-0.278653009
ASMTL,-0.451211576
ASNA1,-0.04390248
ASNS,-0.563235835
ASNSD1,-0.754952455
ASPA,-0.699162387
ASPDH,-0.314245028
ASPG,-0.280864815
ASPH,-0.784610844
ASPHD1,-1.5845273119999999
ASPHD2,-1.8042428869999998
ASPM,-1.8649649430000002
ASPRV1,-0.16005694199999998
ASPSCR1,-0.743159295
ASRGL1,-1.607870832
ASS1,-0.319897115
ASTE1,-0.259935502
ASTL,-0.724692043
ASTN1,-0.7102505720000001
ASTN2,-2.111025508
ASUN,-4.268194051
ASXL1,-1.6404002359999998
ASXL2,-4.284171963
ASXL3,-0.641924471
ASZ1,-1.192300486
ATAD1,-1.6538355059999998
ATAD2,-0.534442847
ATAD2B,-1.8543827880000001
ATAD3A,-0.935916097
ATAD3B,-1.279775258
ATAD3C,-0.370477349
ATAD5,-1.357554757
ATAT1,-0.184314702
ATCAY,-0.47333131100000003
ATE1,-0.951468792
ATF1,-0.40314439399999996
ATF2,-0.248607023
ATF3,-0.257270843
ATF4,-1.7294186619999998
ATF5,-0.310565759
ATF6,-1.0049824840000001
ATF6B,-2.173065616
ATF7,-1.0656380159999999
ATF7IP,-4.723066686
ATF7IP2,-2.677485438
ATG10,-1.389136745
ATG12,-0.891041685
ATG13,-0.718663142
ATG14,-2.084926597
ATG16L1,-0.327555675
ATG16L2,-0.8199485059999999
ATG2A,-0.148893303
ATG2B,-0.522969989
ATG3,-0.974788555
ATG4A,-0.76870255
ATG4B,-1.187196379
ATG4C,-1.294710559
ATG4D,-0.61930322
ATG5,-0.313464947
ATG7,-1.4439382790000002
ATG9A,-0.430039889
ATG9B,-0.43470760799999997
ATHL1,-2.8881982789999996
ATIC,-0.663224857
ATL1,-0.37918526
ATL2,-0.40684779
ATL3,-1.139113117
ATM,-1.201615798
ATMIN,-0.153104193
ATN1,-0.825718715
ATOH1,-0.258853414
ATOH7,-0.36579722200000003
ATOH8,-1.725480836
ATOX1,-1.572183816
ATP10A,-1.5556179980000002
ATP10B,-0.854324445
ATP10D,-0.39195641299999995
ATP11A,-0.287511522
ATP11B,-0.74090843
ATP11C,-0.543598795
ATP12A,-0.81637696
ATP13A1,-0.177365577
ATP13A2,-0.502366125
ATP13A3,-1.4502800340000002
ATP13A4,-0.192980491
ATP13A5,-0.25773591
ATP1A1,-0.189803153
ATP1A2,-0.5768885570000001
ATP1A3,-0.886075308
ATP1A4,-0.360107635
ATP1B1,-0.812759454
ATP1B2,-0.862252962
ATP1B3,-0.5176723329999999
ATP1B4,-0.8528858579999999
ATP2A1,-0.7204573559999999
ATP2A2,-1.462034819
ATP2A3,-0.7414942259999999
ATP2B1,-0.107506319
ATP2B2,-0.146654953
ATP2B3,-0.330475788
ATP2B4,-0.977755644
ATP2C1,-1.994355829
ATP2C2,-0.361259184
ATP4A,-0.53564143
ATP4B,-1.374888924
ATP5A1,-0.37285477
ATP5B,-0.883256873
ATP5C1,-0.251714609
ATP5D,-2.197559497
ATP5E,-0.49899587700000003
ATP5F1,-0.476083164
ATP5G1,-0.96011217
ATP5G2,-0.509872675
ATP5G3,-0.456552532
ATP5H,-0.254951822
ATP5I,-1.0256083440000001
ATP5J,-0.326820483
ATP5J2,-0.321622132
ATP5J2-PTCD1,-0.037490411
ATP5L,-0.216549563
ATP5L2,-0.9284767629999999
ATP5O,-1.1252520990000001
ATP5S,-0.6133254260000001
ATP5SL,-0.8379218340000001
ATP6AP1,-0.255847514
ATP6AP1L,-0.386149003
ATP6AP2,-0.324456268
ATP6V0A1,-0.277536153
ATP6V0A2,-3.1835059230000002
ATP6V0A4,-0.7482440690000001
ATP6V0B,-2.950230873
ATP6V0C,-1.921527164
ATP6V0D1,-0.9446249879999999
ATP6V0D2,-0.467862703
ATP6V0E1,-0.194736343
ATP6V0E2,-2.28794642
ATP6V1A,-0.30530542
ATP6V1B1,-0.201361404
ATP6V1B2,-0.86311979
ATP6V1C1,-0.5787259920000001
ATP6V1C2,-1.697898659
ATP6V1D,-1.34974895
ATP6V1E1,-0.38179670600000004
ATP6V1E2,-0.049078123
ATP6V1F,-1.062367775
ATP6V1G1,-0.764885565
ATP6V1G2,-1.3922486040000002
ATP6V1G3,-0.102069561
ATP6V1H,-0.24203682
ATP7A,-0.280476499
ATP7B,-0.717156082
ATP8A1,-0.35901836299999995
ATP8A2,-0.26773719100000004
ATP8B1,-0.5144346320000001
ATP8B2,-0.602078181
ATP8B3,-0.614506198
ATP8B4,-0.188813591
ATP9A,-0.176652237
ATP9B,-0.36348336200000003
ATPAF1,-0.431048416
ATPAF2,-1.162220086
ATPIF1,-1.012734981
ATR,-1.9866808759999999
ATRAID,-0.836762571
ATRIP,-0.350290483
ATRN,-0.412126165
ATRNL1,-0.656654972
ATRX,-0.977257395
ATXN1,-1.4270041480000002
ATXN10,-1.448177153
ATXN1L,-1.154578221
ATXN2,-0.321355194
ATXN2L,-0.9522430390000001
ATXN3,-0.946899941
ATXN3L,-0.389912417
ATXN7,-0.80899584
ATXN7L1,-2.231247249
ATXN7L2,-0.646096021
ATXN7L3,-1.9381435740000001
ATXN7L3B,-1.0138908290000002
AUH,-0.498598146
AUNIP,-0.45270890399999997
AUP1,-1.858981988
AURKA,-0.556119216
AURKAIP1,-0.406492576
AURKB,-0.591903721
AURKC,-0.267509389
AUTS2,-1.128606246
AVEN,-1.189458634
AVIL,-0.5139933839999999
AVL9,-0.333332921
AVP,-1.5615229819999998
AVPI1,-1.56649349
AVPR1A,-0.885720616
AVPR1B,-1.409961059
AVPR2,-1.1358493809999999
AWAT1,-1.5787425940000002
AWAT2,-1.003058251
AXDND1,-0.557943778
AXIN1,-1.97965437
AXIN2,-0.8050662059999999
AXL,-0.7911417959999999
AZGP1,-0.25095206600000003
AZI2,-1.179953245
AZIN1,-0.609329306
AZIN2,-0.821083362
AZU1,-0.576089504
B2M,-1.298715516
B3GALNT1,-0.575784566
B3GALNT2,-0.8874667279999999
B3GALT1,-2.0440430309999997
B3GALT2,-2.517747692
B3GALT4,-0.48161586700000003
B3GALT5,-1.978439813
B3GALT6,-0.150372797
B3GALTL,-0.464272277
B3GAT1,-1.3759479209999999
B3GAT2,-0.7320223459999999
B3GAT3,-0.056421077
B3GNT2,-1.00513073
B3GNT3,-1.178677013
B3GNT4,-0.18839781
B3GNT5,-0.591934481
B3GNT6,-2.2322778
B3GNT7,-3.30481298
B3GNT8,-0.699737011
B3GNT9,-0.405691984
B3GNTL1,-1.321900573
B4GALNT1,-0.646906026
B4GALNT2,-0.173366858
B4GALNT3,-2.478202932
B4GALNT4,-0.5740750379999999
B4GALT1,-2.604969622
B4GALT2,-0.24381960600000002
B4GALT3,-0.671519467
B4GALT4,-1.389495594
B4GALT5,-0.431105544
B4GALT6,-0.415174611
B4GALT7,-0.276577655
B4GAT1,-1.169352489
B9D1,-0.23963014800000002
B9D2,-0.9887993270000001
BAALC,-1.4082018459999999
BAAT,-0.7723578590000001
BABAM1,-0.34209269200000003
BACE1,-0.452333876
BACE2,-0.363611554
BACH1,-0.44880151
BACH2,-2.18048748
BAD,-0.780541797
BAG1,-0.32641215
BAG2,-1.2674776429999999
BAG3,-0.713126742
BAG4,-1.470602467
BAG5,-0.55911671
BAG6,-0.356838095
BAHCC1,-0.93667444
BAHD1,-2.7897294089999995
BAIAP2,-0.283131641
BAIAP2L1,-0.849874635
BAIAP2L2,-1.037217221
BAIAP3,-0.619632511
BAK1,-1.058121106
BAMBI,-1.205766331
BANF1,-0.09629247099999999
BANF2,-1.005075325
BANK1,-1.3801255119999998
BANP,-1.7777803280000002
BAP1,-1.358710743
BARD1,-0.9210702690000001
BARHL1,-0.550046093
BARHL2,-0.40769536
BARX1,-0.356424079
BARX2,-0.53025301
BASP1,-1.689398172
BATF,-0.552294439
BATF2,-0.063481657
BATF3,-1.306587626
BAX,-0.658842726
BAZ1A,-4.066619787
BAZ1B,-1.833154995
BAZ2A,-1.3554337930000002
BAZ2B,-0.6544076129999999
BBC3,-0.814087915
BBIP1,-0.79701621
BBOX1,-0.18608137600000002
BBS1,-0.376073724
BBS10,-0.107199864
BBS12,-1.29874853
BBS2,-0.44684414
BBS4,-0.45913568899999996
BBS5,-0.430363004
BBS7,-0.529087279
BBS9,-1.651683615
BBX,-0.16325883300000002
BCAM,-0.20361589
BCAN,-0.9591049709999999
BCAP29,-0.117583744
BCAP31,-1.183890877
BCAR1,-1.482786891
BCAR3,-1.219151952
BCAS1,-1.326811368
BCAS2,-2.040446492
BCAS3,-0.17627305100000001
BCAS4,-0.766073043
BCAT1,-0.600502953
BCAT2,-0.23007336899999997
BCCIP,-1.442685503
BCDIN3D,-0.8460896000000001
BCHE,-0.7592433009999999
BCKDHA,-1.314405914
BCKDHB,-1.025391769
BCKDK,-0.75622518
BCL10,-0.553760464
BCL11A,-0.608515755
BCL11B,-0.834050272
BCL2,-0.365079617
BCL2A1,-0.258618144
BCL2L1,-0.607824907
BCL2L10,-1.7540786609999999
BCL2L11,-0.377155154
BCL2L12,-0.817556235
BCL2L13,-1.106467645
BCL2L14,-0.411591055
BCL2L15,-0.115162156
BCL2L2,-0.157546538
BCL2L2-PABPN1,-1.477040514
BCL3,-0.651622002
BCL6,-0.771115165
BCL6B,-0.707993773
BCL7A,-0.0032230759999999996
BCL7B,-0.40545218
BCL7C,-1.4200866419999998
BCL9,-0.90871127
BCL9L,-0.267887486
BCLAF1,-0.7632325659999999
BCO1,-0.41437861600000003
BCO2,-0.358861837
BCOR,-0.288717324
BCORL1,-0.46228686799999996
BCR,-0.400022803
BCS1L,-0.142499455
BDH1,-1.228987784
BDH2,-0.483139427
BDKRB1,-0.8020253759999999
BDKRB2,-0.36676616
BDNF,-0.808463442
BDP1,-0.657113925
BEAN1,-0.6924739520000001
BECN1,-0.192765507
BEGAIN,-2.081751705
BEND2,-0.58021972
BEND3,-0.374742381
BEND4,-0.706059447
BEND5,-0.437445982
BEND6,-1.439672263
BEND7,-1.140928109
BEST1,-1.294263266
BEST2,-2.849852105
BEST3,-0.424467345
BEST4,-1.820577423
BET1,-0.708782025
BET1L,-0.288308435
BEX1,-0.21691429
BEX2,-0.24310986199999998
BEX4,-3.010248658
BEX5,-0.95443856
BFAR,-0.17457183699999998
BFSP1,-1.164142782
BFSP2,-0.775486997
BGLAP,-0.564724543
BGN,-0.326602696
BHLHA15,-0.18890873800000002
BHLHA9,-0.89613562
BHLHB9,-0.857238631
BHLHE22,-0.362855995
BHLHE23,-0.407844097
BHLHE40,-1.092410678
BHLHE41,-0.962294715
BHMT,-0.7697120209999999
BHMT2,-0.55350406
BICC1,-0.071730055
BICD1,-0.369822975
BICD2,-1.4788581
BID,-0.533104176
BIK,-1.163534572
BIN1,-1.2634540140000001
BIN2,-1.789580636
BIN3,-0.651728827
BIRC2,-0.305364838
BIRC3,-0.712438418
BIRC5,-2.4174804169999997
BIRC6,-1.794935556
BIRC7,-0.221912665
BIRC8,-0.7077148759999999
BIVM,-0.558597527
BIVM-ERCC5,-0.402079321
BLCAP,-0.929555406
BLID,-0.18990220600000002
BLK,-0.502269654
BLM,-0.426568593
BLMH,-0.628445341
BLNK,-1.261275924
BLOC1S1,-0.9113136490000001
BLOC1S2,-1.06376763
BLOC1S3,-1.05588194
BLOC1S4,-0.43261638399999996
BLOC1S5,-0.532527834
BLOC1S6,-1.0205062329999999
BLVRA,-1.0208300670000001
BLVRB,-1.051794425
BLZF1,-0.14965319
BMF,-0.7468420659999999
BMI1,-1.53561474
BMP1,-0.561463819
BMP10,-2.427045456
BMP15,-0.700578415
BMP2,-0.251626462
BMP2K,-0.885579755
BMP3,-0.93494324
BMP4,-0.476034915
BMP5,-1.7265159030000001
BMP6,-1.053804483
BMP7,-0.934504667
BMP8A,-0.19831138199999998
BMP8B,-0.609533345
BMPER,-1.375802499
BMPR1A,-0.018392652
BMPR1B,-0.129061173
BMPR2,-0.300466599
BMS1,-1.94180052
BMX,-0.834256118
BNC1,-0.8716096109999999
BNC2,-0.62116783
BNIP1,-1.323453811
BNIP2,-0.460838046
BNIP3,-1.793055755
BNIP3L,-0.7886146140000001
BNIPL,-0.164518765
BOC,-0.8179356259999999
BOD1,-0.346953479
BOD1L1,-0.022388089
BOD1L2,-2.138851304
BOK,-0.607459392
BOLA1,-0.5821122120000001
BOLA2,-2.3267009819999998
BOLA2B,-2.3267009819999998
BOLA3,-0.046986871
BOLL,-0.306128525
BOP1,-0.272585526
BORA,-0.918451881
BPGM,-0.954540058
BPHL,-0.955830527
BPI,-2.274252803
BPIFA1,-0.482534456
BPIFA2,-0.563514462
BPIFA3,-1.314119833
BPIFB1,-0.428868278
BPIFB2,-2.4363128119999997
BPIFB3,-2.264809504
BPIFB4,-0.7062746679999999
BPIFB6,-0.27107800000000004
BPIFC,-0.814389003
BPNT1,-0.61611416
BPTF,-0.09028780900000001
BPY2,-1.2891267690000001
BPY2B,-1.2891267690000001
BPY2C,-1.2891267690000001
BRAF,-0.559843999
BRAP,-1.210611406
BRAT1,-0.179247027
BRCA1,-0.258299383
BRCA2,-0.84189673
BRCC3,-1.027898913
BRD1,-0.639703452
BRD2,-3.006088324
BRD3,-0.355399051
BRD4,-1.2831899709999999
BRD7,-0.150793314
BRD8,-0.618955397
BRD9,-0.48776693600000004
BRDT,-0.957648388
BRE,-0.179480675
BRF1,-1.374109684
BRF2,-2.397901465
BRI3,-1.297265517
BRI3BP,-0.325995158
BRICD5,-2.291351063
BRINP1,-1.531674574
BRINP2,-0.583583835
BRINP3,-0.822554637
BRIP1,-1.165446723
BRIX1,-1.033359445
BRK1,-1.436552911
BRMS1,-1.549684801
BRMS1L,-1.49738243
BROX,-0.395712878
BRPF1,-0.57716512
BRPF3,-0.7033853390000001
BRS3,-0.87202951
BRSK1,-0.236795593
BRSK2,-0.468327581
BRWD1,-2.442003315
BRWD3,-0.21846271399999997
BSCL2,-0.918186038
BSDC1,-2.4834263119999997
BSG,-1.192961551
BSN,-0.6296370729999999
BSND,-0.246870103
BSPH1,-0.208618291
BSPRY,-0.811329711
BST1,-0.63781762
BST2,-0.679689435
BSX,-0.682669722
BTAF1,-0.188605363
BTBD1,-0.27601908399999997
BTBD10,-1.232248781
BTBD11,-0.44885910700000003
BTBD16,-0.46107903899999997
BTBD17,-0.126790438
BTBD18,-0.576748611
BTBD19,-0.9699375240000001
BTBD2,-0.374632378
BTBD3,-1.2760206109999999
BTBD6,-0.573068505
BTBD7,-1.046023773
BTBD8,-0.972223908
BTBD9,-0.264332398
BTC,-0.34092122
BTD,-0.26033649600000003
BTF3,-2.220015906
BTF3L4,-3.541151026
BTG1,-0.21488486199999998
BTG2,-2.151114937
BTG3,-0.703840403
BTG4,-0.407555868
BTK,-0.316639816
BTLA,-0.30062557
BTN1A1,-0.250321198
BTN2A1,-0.39286858700000005
BTN2A2,-2.018724017
BTN3A1,-0.438439323
BTN3A2,-0.647926505
BTN3A3,-0.27252735
BTNL10,-1.069352259
BTNL2,-0.45348035600000003
BTNL3,-1.1747297190000001
BTNL8,-0.20619770399999998
BTNL9,-1.3732752959999999
BTRC,-0.44423756
BUB1,-0.18689140899999998
BUB1B,-0.245367218
BUB3,-0.428046596
BUD13,-1.8926271540000001
BUD31,-0.113751049
BVES,-0.318176712
BYSL,-0.259513159
BZRAP1,-0.776982858
BZW1,-0.575082038
BZW2,-0.537110596
C10orf10,-0.335644436
C10orf105,-0.6930261940000001
C10orf11,-1.21173534
C10orf111,-1.275610661
C10orf128,-0.44725226
C10orf2,-0.913901733
C10orf25,-0.698733196
C10orf35,-0.39890397899999996
C10orf54,-0.611600907
C10orf76,-0.340037398
C10orf99,-1.3332949570000001
C11orf24,-0.58116071
C11orf31,-0.782674373
C11orf45,-0.98298606
C11orf68,-1.37150696
C11orf73,-0.901297143
C11orf80,-2.090066679
C11orf87,-0.118125947
C11orf94,-1.0167623140000002
C11orf95,-0.500499432
C11orf96,-0.965233307
C11orf97,-0.307312978
C12orf10,-0.368768
C12orf49,-0.29762524
C12orf65,-0.474880972
C12orf73,-1.334233266
C14orf1,-1.227340187
C14orf132,-0.9193649690000001
C14orf169,-0.2911512
C14orf178,-0.5659777739999999
C14orf180,-0.31802631
C14orf2,-0.206966745
C14orf37,-0.616434102
C14orf80,-1.759346004
C14orf93,-0.640646982
C15orf27,-0.16978300699999999
C15orf32,-0.385701631
C15orf48,-0.133315524
C15orf54,-1.018117775
C15orf61,-0.49082078100000004
C16orf52,-1.170990926
C16orf54,-1.087305589
C16orf58,-0.5294898229999999
C16orf62,-0.66070378
C16orf82,-1.5371091540000001
C16orf89,-2.250586619
C16orf91,-0.9244546
C16orf92,-0.605476175
C17orf100,-0.287662229
C17orf49,-0.591125711
C17orf62,-0.04357521
C17orf67,-1.124229479
C17orf70,-1.7910069530000001
C17orf74,-0.49255124200000006
C17orf77,-0.582265049
C17orf78,-0.357409045
C17orf80,-0.35097602299999997
C17orf85,-0.198105088
C17orf89,-0.291067752
C17orf96,-2.096592886
C17orf99,-1.470012794
C18orf32,-0.122112932
C18orf54,-0.720440049
C18orf8,-0.414823878
C19orf12,-0.082610662
C19orf18,-0.47117653200000004
C19orf24,-0.717841017
C19orf26,-0.49139365399999996
C19orf38,-0.228493345
C19orf68,-0.875987546
C19orf70,-1.427405179
C19orf80,-2.8271341289999996
C19orf84,-1.916193471
C1D,-0.447932141
C1GALT1,-0.582327878
C1GALT1C1,-2.419410426
C1GALT1C1L,-1.450294849
C1orf101,-0.466392267
C1orf111,-2.3802691819999997
C1orf115,-1.864845065
C1orf127,-3.045242212
C1orf159,-2.75642593
C1orf162,-1.6194957909999999
C1orf167,-0.48285523700000005
C1orf168,-1.1910030679999999
C1orf174,-0.579401684
C1orf185,-1.2671292459999999
C1orf186,-1.399349445
C1orf198,-1.711678732
C1orf204,-1.525173985
C1orf210,-0.527296402
C1orf226,-1.7362319290000001
C1orf228,-0.311546797
C1orf233,-1.684528386
C1orf27,-0.32282212899999996
C1orf43,-0.546455134
C1orf53,-0.079037262
C1orf54,-0.545572582
C1orf56,-0.788693515
C1orf61,-0.654065641
C1orf87,-1.050354892
C1orf95,-1.416026015
C1QA,-0.8412432459999999
C1QB,-1.3097363690000001
C1QBP,-0.713738482
C1QC,-0.356728369
C1QL1,-0.49610961200000003
C1QL2,-1.9276016
C1QL3,-1.3134030859999999
C1QL4,-0.921619408
C1QTNF1,-0.623444939
C1QTNF2,-0.36702009
C1QTNF3,-0.299517336
C1QTNF4,-0.80959486
C1QTNF5,-0.628613254
C1QTNF6,-0.5222047870000001
C1QTNF7,-0.21486822600000002
C1QTNF8,-0.536575056
C1QTNF9,-0.477529366
C1QTNF9B,-0.622141426
C1R,-0.18013747
C1RL,-0.553186285
C1S,-0.7207192170000001
C2,-0.061739805999999994
C20orf141,-1.28570578
C20orf173,-0.094593497
C20orf194,-0.8412054859999999
C20orf195,-0.780849322
C20orf203,-0.7537382859999999
C20orf24,-0.10806124199999999
C20orf27,-0.5204385970000001
C21orf2,-0.1674602
C21orf33,-0.580093459
C21orf62,-0.492727553
C22orf15,-3.069944413
C22orf24,-0.486711699
C22orf46,-0.435011538
C2CD2,-1.3124475070000001
C2CD2L,-0.7842747290000001
C2CD3,-1.010822742
C2CD4A,-0.43121633
C2CD4B,-0.14135160300000002
C2CD4C,-0.451201925
C2CD4D,-1.68780811
C2CD5,-0.243115798
C2orf40,-1.207726033
C2orf47,-0.9066654059999999
C2orf66,-0.829818583
C2orf69,-1.5720104730000002
C2orf73,-0.661731399
C2orf74,-0.23147989800000002
C2orf78,-1.53526434
C2orf81,-0.830393755
C2orf82,-0.072873219
C3,-0.673248015
C3AR1,-0.45601024
C3orf17,-1.076440963
C3orf18,-1.0037237079999999
C3orf20,-0.268664678
C3orf30,-2.331979233
C3orf33,-0.443279352
C3orf35,-0.42303681299999996
C3orf52,-1.021965633
C3orf58,-0.698663186
C3orf80,-1.386694682
C4A,-0.298375674
C4B,-0.675529295
C4BPA,-0.5965517929999999
C4BPB,-0.704978131
C4orf26,-0.607710014
C4orf29,-0.653614802
C4orf3,-0.781068671
C4orf32,-2.435138732
C4orf48,-0.29875490600000004
C4orf50,-1.101007499
C5,-0.212852338
C5AR1,-0.490700843
C5AR2,-1.9022744269999998
C5orf15,-0.853074227
C5orf28,-0.26232030100000003
C5orf38,-0.862566348
C5orf42,-1.6434200369999998
C5orf46,-1.419821849
C5orf60,-0.351497667
C5orf63,-0.684370233
C5orf64,-0.6726848540000001
C5orf66,-0.8147354090000001
C6,-0.316328993
C6orf1,-0.711436071
C6orf10,-0.399173024
C6orf120,-0.366806601
C6orf136,-0.533649222
C6orf15,-0.968284017
C6orf183,-1.927105747
C6orf203,-0.303690502
C6orf226,-1.279682855
C6orf25,-0.6815540409999999
C6orf47,-0.40602597100000004
C6orf58,-1.247636893
C6orf89,-0.40293787
C7,-0.111040125
C7orf25,-0.576567394
C7orf33,-0.799506932
C7orf34,-0.553081253
C7orf43,-1.472516175
C7orf49,-0.714897745
C7orf50,-3.1029774139999997
C7orf55,-1.7763107669999998
C7orf55-LUC7L2,-0.930161067
C7orf57,-2.4030170280000003
C7orf60,-0.546959614
C7orf61,-3.0859878889999997
C7orf62,-2.3880830790000003
C7orf65,-0.453601463
C7orf66,-0.26530111300000003
C7orf69,-0.968410929
C7orf71,-0.275210717
C7orf72,-1.720069782
C7orf73,-0.396462735
C7orf76,-1.986439145
C8A,-0.8425445359999999
C8B,-0.247765598
C8G,-0.614436688
C8orf22,-0.823599645
C8orf31,-0.66927009
C8orf33,-0.731088785
C8orf34,-0.17616441
C8orf37,-0.22700300899999998
C8orf4,-1.628254157
C8orf44,-1.012360214
C8orf44-SGK3,-0.473406406
C8orf46,-1.019062418
C8orf48,-0.375591386
C8orf58,-2.021077268
C8orf59,-0.140124882
C8orf74,-0.94874808
C8orf76,-0.290508518
C8orf82,-1.30829169
C8orf86,-0.8058591209999999
C8orf87,-0.725784593
C9,-0.5572390070000001
C9orf106,-1.017548002
C9orf114,-0.919608267
C9orf116,-1.5416453890000001
C9orf117,-3.0536280510000005
C9orf129,-2.017834877
C9orf131,-1.258336974
C9orf135,-0.381487123
C9orf139,-0.09782068699999999
C9orf142,-1.873224196
C9orf152,-1.025162447
C9orf153,-1.00282183
C9orf156,-0.26795476100000004
C9orf16,-1.641599324
C9orf163,-2.1455790219999997
C9orf170,-0.6884297140000001
C9orf171,-1.1218534390000001
C9orf172,-0.608009945
C9orf173,-0.054931282000000005
C9orf24,-1.388907445
C9orf3,-0.17548575600000002
C9orf40,-1.373967608
C9orf41,-1.806013347
C9orf43,-0.450731823
C9orf47,-1.59052102
C9orf50,-1.696380726
C9orf57,-0.124907195
C9orf62,-0.531664195
C9orf64,-0.11146086599999999
C9orf66,-2.593676906
C9orf69,-0.60482116
C9orf72,-1.145530579
C9orf78,-2.479588798
C9orf84,-3.455215463
C9orf85,-0.9804685870000001
C9orf89,-0.443189596
C9orf9,-1.5319078990000001
C9orf91,-0.980114058
CA1,-0.431489826
CA10,-1.648975326
CA11,-0.49809361399999996
CA12,-1.18238748
CA13,-0.553262758
CA14,-0.676808362
CA2,-0.43759929700000005
CA3,-1.612153004
CA4,-0.333968251
CA5A,-0.32659369
CA5B,-0.42372001200000003
CA6,-0.7611668140000001
CA7,-0.18689127
CA8,-2.476016163
CA9,-0.5259185820000001
CAAP1,-0.7485201709999999
CAB39,-0.042128180999999994
CAB39L,-1.7674626869999999
CABIN1,-1.819401396
CABLES1,-1.078529392
CABLES2,-1.052354292
CABP1,-0.509239276
CABP2,-0.9860976
CABP4,-0.952692249
CABP5,-1.041932872
CABP7,-0.327228892
CABS1,-2.921765348
CABYR,-1.05194373
CACFD1,-0.6513169289999999
CACHD1,-0.20128431600000002
CACNA1A,-0.555695662
CACNA1B,-0.578228104
CACNA1C,-0.70971424
CACNA1D,-1.345892376
CACNA1E,-0.20764038899999998
CACNA1F,-0.798808705
CACNA1G,-0.54026216
CACNA1H,-0.37474579700000005
CACNA1I,-0.861914719
CACNA1S,-0.258920282
CACNA2D1,-0.841312252
CACNA2D2,-0.20363167899999998
CACNA2D3,-0.43419958399999997
CACNA2D4,-0.991547379
